,title,publishedAt,description,content,url
10,"CANADA STOCKS-TSX rises on oil, retail data boost ahead of Fed meet",2021-04-28T14:03:21Z,"Canada's main stock index climbed on Wednesday, supported by higher oil prices and upbeat February retail sales data, even as investors awaited the outcome of the U.S. Federal Reserve policy meet.","(Updates prices, adds sectors)
April 28 (Reuters) - Canada’s main stock index climbed on Wednesday, supported by higher oil prices and upbeat February retail sales data, even as investors awaited the outcome of the U.S. Federal Reserve policy meet.
Most Fed watchers expect Chairman Jerome Powell to repeat the bank’s recent message that its low interest rates and support programmes will remain in place for a long time.
* At 9:40 a.m. ET (13:40 GMT), the Toronto Stock Exchange’s S&P/TSX composite index was up 101.28 points, or 0.53%, at 19,276.37.
* Shopify Inc, reported a 110% jump in first-quarter revenue, as its e-commerce platform profited from the past year’s COVID-19 driven boom in online selling.
* Its shares gained 4%, the most on the TSX followed by Uranium miner Denison Mines Corp, which rose 3.2%.
* Canadian retail sales rose 4.8% in February to C$55.08 billion ($44.45 billion), on higher sales at motor vehicle and parts dealers, as well as gasoline stations.
* Seven of the index’s 11 major sectors were higher, led by the information technology sector.
* The energy sector climbed 1.6% as oil prices gained more than 1% on expectations that rising fuel demand will offset concerns about the impact of a surge in India’s coronavirus cases and higher U.S. crude inventories.
* The financials sector gained 0.5%. The industrials sector rose 0.2%.
* The materials sector, which includes precious and base metals miners and fertilizer companies, lost 0.3% as gold futures fell 0.7% to $1,765.2 an ounce.
* On the TSX, 118 issues were higher, while 103 issues declined for a 1.15-to-1 ratio favouring gainers, with 14.09 million shares traded.
* Cancer drug developer Trillium Therapeutics fell 6.8%, the most on the TSX, while the second biggest decliner was clean fuel systems maker Westport Fuel Systems, down 3.2%.
* The most heavily traded shares by volume were Tetra Bio Pharma, up 8.2%; Nevada Copper, down 2.2%, and Roxgold Inc, down 1.7%.
* The TSX posted 15 new 52-week highs and no new lows.
* Across all Canadian issues there were 58 new 52-week highs and 8 new lows, with total volume of 31.48 million shares. (Reporting by Devik Jain in Bengaluru, Editing by Sherry Jacob-Phillips and Shailesh Kuber)",https://www.reuters.com/article/canada-stocks/canada-stocks-tsx-rises-on-oil-retail-data-boost-ahead-of-fed-meet-idUSL4N2ML4A0
11,TREASURIES-Yields erase earlier rise to be little changed before Fed meeting statement,2021-04-28T13:56:16Z,"U.S. Treasury yields gave back earlier gains on Wednesday before the Federal Reserve is due to conclude its two-day meeting, with investors focused on whether the U.S. central bank will give any hints towards removing its unprecedented accommodation as the American economy...","(Adds quotes, details on Fed, Biden calendar, economic outlook) By Karen Brettell NEW YORK, April 28 (Reuters) - U.S. Treasury yields gave back earlier gains on Wednesday before the Federal Reserve is due to conclude its two-day meeting, with investors focused on whether the U.S. central bank will give any hints towards removing its unprecedented accommodation as the American economy improves. Business reopenings from COVID-19-related shutdowns have accelerated this month, and investors are also pricing for higher inflation as fiscal spending increases. “With the reopening process, it seems to have hit a higher gear in April,” said Tom Simons, a money market economist at Jefferies in New York. Investors will be watching to see whether the Fed indicates that it may taper its bond purchases as the economy bounces back, though the Fed is viewed as unlikely to give any firm signals that tightening is near. “There has to be an acknowledgement that its somewhere out there on the timeline, but I think that’s about as far as we’re going to go,"" Simons said. ""It’s more likely at the next meeting we get something more concrete on that front. “It’s going to be more or less a tightrope walk trying to acknowledge what’s gone on in the economy over the inter-meeting period, which has pretty much all been positive, while also not really saying that the Fed is any closer to pulling back on accommodation,” he added. Benchmark 10-year Treasury yields have pulled back from one-year highs of 1.776% reached last month, and have been trading at the bottom end of their recent range before rising this week. The 10-year yields were last little changed on the day at 1.627%, after earlier rising to 1.652%. Inflation expectations, meanwhile, hit eight-year highs, with breakeven rates on 10-year Treasury Inflation-Protected Securities pricing in average annual inflation of 2.43% for the next decade. Gross domestic product data on Thursday is expected to show strong growth in the first quarter, while next week’s employment data for April should also show an improving labor market. U.S. President Joe Biden will address Congress on Wednesday with his plans to spend $1.5 trillion on childcare and college education and raise taxes on wealthy Americans to pay for it. That is on top of a $2 trillion jobs-and-infrastructure plan paid for by raising taxes on U.S. companies. Market participants will also watch to see whether the U.S. central bank raises the interest it pays on excess reserves (IOER) and overnight reverse repurchase agreements as borrowing rates in repo intermittently trade negative and short-term bill yields approach zero. April 28 Wednesday 9:31AM New York / 1331 GMT Price Current Net Yield % Change (bps) Three-month bills 0.02 0.0203 0.005 Six-month bills 0.0375 0.038 0.003 Two-year note 99-230/256 0.1759 -0.004 Three-year note 100-16/256 0.3538 -0.002 Five-year note 99-98/256 0.8764 -0.002 Seven-year note 99-132/256 1.3227 0.002 10-year note 95-120/256 1.6271 0.005 20-year bond 95-28/256 2.1804 0.000 30-year bond 90-252/256 2.2943 0.001 DOLLAR SWAP SPREADS Last (bps) Net Change (bps) U.S. 2-year dollar swap 11.25 0.50 spread U.S. 3-year dollar swap 13.50 0.25 spread U.S. 5-year dollar swap 8.00 0.75 spread U.S. 10-year dollar swap -1.00 0.00 spread U.S. 30-year dollar swap -27.50 0.00 spread (Reporting by Karen Brettell; additional reporting by Yoruk Bahceli in London; editing by Jonathan Oatis)",https://www.reuters.com/article/usa-bonds/treasuries-yields-erase-earlier-rise-to-be-little-changed-before-fed-meeting-statement-idUSL1N2ML1IH
12,"Dow, Nasdaq open lower after tech, Boeing results; Fed in focus",2021-04-28T13:38:28Z,"The Dow and the Nasdaq opened lower on Wednesday after a mixed bag of earnings from big technology firms and downbeat Boeing results, while investors hoped that the Federal Reserve would stick to its promise of keeping monetary policy loose.","FILE PHOTO: A man walks by the Federal Reserve Bank of New York Building in New York City, U.S., April 26, 2021. REUTERS/Shannon Stapleton
(Reuters) - The Dow and the Nasdaq opened lower on Wednesday after a mixed bag of earnings from big technology firms and downbeat Boeing results, while investors hoped that the Federal Reserve would stick to its promise of keeping monetary policy loose.
The Dow Jones Industrial Average fell 124.5 points, or 0.37%, at the open to 33860.46. The S&P 500 fell 1.6 points, or 0.04%, at the open to 4185.14, while the Nasdaq Composite dropped 7.4 points, or 0.05%, to 14082.782 at the opening bell.",https://www.reuters.com/article/usa-stocks/us-stocks-snapshot-dow-nasdaq-open-lower-after-tech-boeing-results-fed-in-focus-idUSL4N2ML49M
13,"Dow, Nasdaq open lower after tech, Boeing results; Fed in focus",2021-04-28T13:38:28Z,"The Dow and the Nasdaq opened lower on Wednesday after a mixed bag of earnings from big technology firms and downbeat Boeing results, while investors hoped that the Federal Reserve would stick to its promise of keeping monetary policy loose.","FILE PHOTO: A man walks by the Federal Reserve Bank of New York Building in New York City, U.S., April 26, 2021. REUTERS/Shannon Stapleton
(Reuters) - The Dow and the Nasdaq opened lower on Wednesday after a mixed bag of earnings from big technology firms and downbeat Boeing results, while investors hoped that the Federal Reserve would stick to its promise of keeping monetary policy loose.
The Dow Jones Industrial Average fell 124.5 points, or 0.37%, at the open to 33860.46. The S&P 500 fell 1.6 points, or 0.04%, at the open to 4185.14, while the Nasdaq Composite dropped 7.4 points, or 0.05%, to 14082.782 at the opening bell.",https://www.reuters.com/article/us-usa-stocks/dow-nasdaq-open-lower-after-tech-boeing-results-fed-in-focus-idUSKBN2CF1I9
14,"Boeing Stock Drops, Viacom Slips as Stock Market Waits for Federal Reserve",2021-04-28T13:03:00Z,Stocks look set for a slightly lower open Wednesday as investors await the Federal Reserve’s policy decision.,"Text size
Stocks look set for a slightly lower open Wednesday as investors await the Federal Reserve’s policy decision.
Dow Jones Industrial Average futures have dropped 77 points, or 0.2%, while S&P 500 futures were little changed, and Nasdaq Composite futures have declined 0.16%.
The market isn’t moving, and the Fed almost certainly won’t be either. It’s expected to keep policy as is, leaving the benchmark lending rate near 0% and maintaining the size of its bond purchasing program. But investors are looking for hints that the Fed will begin reducing the size of that program sooner rather than later, as the economy has recovered more quickly than expected.
“Wednesday’s FOMC statement is arguably the most important statement so far this year, as investors are increasingly trying to figure out when the Fed may start to pare back its Covid-19-related stimulus, since the economy is recovering at a faster-than-expected rate,” said Danielle DiMartino Booth, CEO and chief strategist of Quill Intelligence.
Why does that matter? A smaller asset purchasing program drives fewer dollars into bonds, which would lower prices and lift yields, all else being equal. And that, in turn, could make bonds more attractive to investors relative to stocks.
Here are five stocks making moves in Wednesday’s premarket action:
Microsoft (MSFT) stock fell 2.8% after reporting a profit of $1.95 a share, beating forecasts for $1.78 a share, on sales of $41.7 billion, above expectations for $41 billion.
Alphabet (GOOGL) stock rose 5% after reporting a profit of $26.29 a share, beating forecasts for $15.64 a share, on sales of $55.31 billion, above expectations for $51.66 billion.
Boeing (BA) stock fell 1.7% after reporting a loss of $1.53 a share, larger than the $1.16 loss forecast by Wall Street, on sales of $15.22 billion, above expectations for $15 billion.
ViacomCBS (VIAC) stock dropped 1% even after getting upgraded to Buy from Neutral at Citigroup.
Spirit Airlines (SAVE) stock dropped 3.5% after getting downgraded to In-line from Outperform at Evercore.
Write to Jacob Sonenshine at jacob.sonenshine@barrons.com",https://www.barrons.com/articles/boeing-stock-drops-viacom-slips-as-stock-market-waits-for-federal-reserve-51619615011
15,"Dow, Nasdaq set to open lower after tech, Boeing results; Fed in focus",2021-04-28T12:44:07Z,"The Dow and the Nasdaq were set to open lower on Wednesday after a mixed bag of earnings from big technology firms and downbeat Boeing results, while investors hoped that the Federal Reserve would stick to its promise of keeping monetary policy loose.","(Reuters) -The Dow and the Nasdaq were set to open lower on Wednesday after a mixed bag of earnings from big technology firms and downbeat Boeing results, while investors hoped that the Federal Reserve would stick to its promise of keeping monetary policy loose.
FILE PHOTO: A man walks by the Federal Reserve Bank of New York Building in New York City, U.S., April 26, 2021. REUTERS/Shannon Stapleton
Microsoft Corp met quarterly sales expectations and beat profit estimates, but its shares fell 2.7% in premarket trading on skepticism about one-off benefits included in the results and high hopes after a year-long rally.
Google parent Alphabet Inc jumped 5.1% on reporting record profit for the second consecutive quarter and a $50 billion share buyback but warned a surge in usage and ad sales during the pandemic may slow as people resume in-person activities.
Meanwhile, the U.S. central bank’s policy statement is expected to largely follow the mold established in December, when the Fed said it would not change monetary policy until there had been “substantial further progress” in meeting its maximum employment and 2% inflation goals. The statement is due at 2 p.m. EDT.
“Investors will get what they are expecting, which is continued super dovish comments from the Fed,” said Christopher Grisanti, chief equity strategist at MAI Capital Management in Cleveland.
“If there is any change from that stand, it’ll be a big deal for the markets, but that is unlikely.”
The benchmark 10-year Treasury yield rose to its highest in more than two weeks. [US/]
At 8:17 a.m. ET, Dow e-minis were down 76 points, or 0.22%, S&P 500 e-minis were up 0.25 points, or 0.01%, and Nasdaq 100 e-minis were down 24 points, or 0.17%.
The tech-heavy Nasdaq on Monday completed a full recovery from its 11% correction that began in February, largely supported by a rise in megacap stocks and ebbing inflation fears.
Boeing Co fell 1.6% after posting a wider-than-expected quarterly loss, even as it reported an improvement in aircraft deliveries as its 737 MAX jets come back on line.
Biotech Amgen Inc fell 4.0% as it said its first-quarter sales and profit fell due to a 7% drop in its net drug prices and a hit from the COVID-19 pandemic.
Some of the top U.S. companies, including Qualcomm Inc, Caterpillar Inc and Exxon Mobil Corp, are reporting their first-quarter earnings this week.
Later in the day, Facebook Inc is expected to report a rise in first-quarter revenue, while Apple Inc is expected to post a more than 32% jump in second-quarter revenue. Shares of Facebook rose 2.2%, while Apple added 0.1%.
First-quarter overall earnings per share for S&P 500 companies are expected to jump 35% from a year earlier, which would be the biggest surge since the fourth quarter of 2010, according to Refinitiv IBES data.
U.S. President Joe Biden is expected to unveil a sweeping $1.8 trillion package for families and education in his first joint speech to Congress, senior White House officials say.",https://www.reuters.com/article/us-usa-stocks/dow-nasdaq-set-to-open-lower-after-tech-boeing-results-fed-in-focus-idUSKBN2CF1I9
16,METALS-Copper rally pauses as Goldman forecasts record highs,2021-04-28T12:32:21Z,"Copper eased from 10-year highs on Wednesday ahead of a policy announcement by the U.S. Federal Reserve, but analysts at Goldman Sachs joined others predicting a rally to record levels.","(Updates with official prices)
LONDON, April 28 (Reuters) - Copper eased from 10-year highs on Wednesday ahead of a policy announcement by the U.S. Federal Reserve, but analysts at Goldman Sachs joined others predicting a rally to record levels.
Benchmark copper on the London Metal Exchange (LME) was down 0.3% at $9,823.50 a tonne in official trading after reaching $9,965 on Tuesday, the highest since 2011.
Prices have more than doubled since March 2020 as the world economy rebounds and the shift to greener, more copper intensive energy raises the prospect of supply shortages.
“It is only a question of time before it exceeds the psychologically important $10,000 mark,” said Commerzbank analyst Daniel Briesemann, adding that the all-time high of $10,190 would be likely be breached shortly afterwards.
But he said the rally looked overstretched a sharp correction was likely before copper rises further in the years ahead.
GOLDMAN: Goldman Sachs forecast copper would average $9,675 a tonne in 2021, $11,875 a tonnes in 2022 and $12,000 a tonne in 2023.
CHILE: The threat of strikes at copper mines in Chile receded after the country allowed another drawdown in pensions, pleasing workers.
SUPPLY OUTLOOK: Ample supplies next year and in 2023 will keep the market balanced, but miners need to start investing in new capacity now to meet a pick up in demand growth.
MARKETS/FED: World shares were near record highs and the dollar and global bond yields nudged higher. Markets will be watching for signs that the Fed will tighten policy in a statement due at 1800 GMT.
TIN: LME tin was up 2.1% at $27,706 a tonne after reaching $27,850, its highest since 2011. Supplies are short, with stockpiles in LME-registered warehouses at just 1,300 tonnes. MSNSTX-TOTAL
OTHER METALS: Aluminium was up 0.1% at $2,397.50 a tonne, zinc was flat at $2,926, nickel added 1.8% to $17,262 and lead was 0.4% higher at $2,097.50.",https://www.reuters.com/article/global-metals/metals-copper-rally-pauses-as-goldman-forecasts-record-highs-idUSL1N2ML10J
17,"High-flying stocks wait on Fed signals, Apple results",2021-04-28T11:59:36Z,"World shares cosied up close to record highs and the dollar and global bond yields nudged up on Wednesday, as traders waited to see if the U.S. Federal Reserve utters the dreaded 'T' word later - tapering of its mass stimulus programme.","LONDON (Reuters) - World shares cosied up close to record highs and the dollar and global bond yields nudged up on Wednesday, as traders waited to see if the U.S. Federal Reserve utters the dreaded ‘T’ word later - tapering of its mass stimulus programme.
FILE PHOTO: A man wearing a protective face mask walks past the London Stock Exchange Group building in the City of London financial district, whilst British stocks tumble as investors fear that the coronavirus outbreak could stall the global economy, in London, Britain, March 9, 2020. REUTERS/Toby Melville
The broad expectation is that it won’t want to unsettle markets for now, and with a packed day of corporate earnings, economic data and U.S. President Joe Biden’s first address before a joint Congress session, there was plenty to navigate.
MSCI’s broadest index of world shares was sidestepping towards its best month of the year so far, with Europe’s bourses fighting for modest gains [.EU] and S&P 500 futures flat after Wall Street’s more than 5% April spurt. [.N]
In the FX markets, the dollar was on course for its first unbroken two-day run of gains of the month - April is currently set to be its cruellest month since last July. U.S. 10-year Treasury yields, whose swift rise earlier in the year caught markets off guard, touched their highest in nearly two weeks at 1.647%.
“The thing that we are going to watch most closely is if the Fed says anything along the lines of tapering of asset purchases,” said Jim Caron, a senior portfolio manager at Morgan Stanley Investment Management.
“As long that doesn’t get mentioned, we are all good,” he said, explaining that with the coronavirus pandemic still worsening in many parts of the world, investors would view any move towards tapering as premature.
Most Fed watchers expect Chairman Jerome Powell to repeat the bank’s recent message that its low interest rates and support programmes will remain in place for a long time yet.
Biden will also address Congress and is likely to underscore his administration’s plans for mass infrastructure and stimulus spending.
These developments would normally be positive for stocks, but analysts say so much economic optimism is already priced into the equity market that it is difficult to budge equities further from current levels.
Otherwise, Europe’s traders were waiting to hear from ECB President Christine Lagarde and other top policymakers. Economic data releases showed an unexpected drop in Germany’s GfK consumer confidence reading for May though an equivalent in France at least stayed steady for April.
(Graphic: Global markets in April and year to date: )
APPLE EYED
U.S. earnings later include tech and internet giants Apple, Facebook and Qualcomm, as well as Boeing and Ford. [.N] The preliminary March reading for U.S wholesale inventories is also due.
Facebook is expected to report a revenue rise due to online advertising demand during the COVID pandemic, while Apple is expected to post a more than 32% jump in revenue, driven by 5G phone demand. [.N]
There was a mixed bag of earnings from Tesla, 3M, Microsoft, and Google-parent Alphabet on Tuesday.
In the FX markets, the dollar index rose 0.2% to 91.047, bouncing from Monday’s low of 90.679, its weakest level since March 3.
The greenback edged up slightly against the yen and the British pound, but trading is expected to be subdued until Powell speaks after the Fed meeting.
Pound followers are also watching next week’s UK regional elections, especially in Scotland where the pro-independence SNP and Green parties look on course to take firm control Scotland’s Holyrood parliament.
“With the pro-independence parties likely to secure a majority in the May 6 Holyrood election, we see a 15% chance of independence,” investment bank Morgan Stanley said in a research note to clients, adding there was a 30% chance that a new referendum would be held.
As well as the rise in Treasury yields helping the dollar higher, break-even rates on 10-year Treasury Inflation-Protected Securities, a measure of expected annual inflation for the coming decade, rose to 2.41%, the highest since 2013.
Elsewhere, the Australian dollar was knocked lower after disappointing data on consumer prices and in the cryptocurrency market there was excitement as the European Investment Bank said it would sell a two-year digital bond worth 100 million euros ($120 million) on the ethereum blockchain network.
Rival cryptocurrency Bitcoin edged lower to $55,618.
In commodities, Brent crude futures fell a touch to $66.40 a barrel, while U.S. West Texas Intermediate crude lost 0.03% to $62.92 per barrel due to worries about energy demand.
Benchmark copper edged back from a decade high of $9,965 a tonne hit on Tuesday due to some concerns about a possible softening of demand in China, the world’s top consumer of the metal.
($1 = 0.8278 euros)",https://www.reuters.com/article/global-markets/global-markets-high-flying-stocks-wait-on-fed-signals-apple-results-idUSL1N2ML156
18,"Dow, Nasdaq futures drop after mixed tech earnings; Fed meeting eyed",2021-04-28T11:50:24Z,"Futures tracking the Dow and the Nasdaq fell on Wednesday after a mixed batch of earnings from big technology companies, while investors kept a close watch on the U.S. Federal Reserve, which is expected to stick to its promise of keeping monetary policy loose.","(Reuters) - Futures tracking the Dow and the Nasdaq fell on Wednesday after a mixed batch of earnings from big technology companies, while investors kept a close watch on the U.S. Federal Reserve, which is expected to stick to its promise of keeping monetary policy loose.
FILE PHOTO: A man walks by the Federal Reserve Bank of New York Building in New York City, U.S., April 26, 2021. REUTERS/Shannon Stapleton
Microsoft Corp met quarterly sales expectations and beat profit estimates, but its shares fell 2.4% in premarket trading on skepticism about one-off benefits included in the results and high hopes after a year-long rally.
Google parent Alphabet Inc jumped 5.2% on reporting record profit for the second consecutive quarter and a $50 billion share buyback but warned a surge in usage and ad sales during the pandemic may slow as people resume in-person activities.
Biotech Amgen Inc fell 3.6% as it said its first-quarter sales and profit fell due to a 7% drop in its net drug prices and a hit from the COVID-19 pandemic.
Meanwhile, the U.S. central bank’s policy statement, due to be released at 2 p.m. EDT, is expected to largely follow the mold established in December, when the Fed said it would not change monetary policy until there had been “substantial further progress” in meeting its maximum employment and 2% inflation goals.
The benchmark 10-year Treasury yield rose to its highest in more than two weeks. [US/]
Some of the top U.S. companies, including Boeing Co, Qualcomm Inc, Caterpillar Inc and Exxon Mobil Corp, are reporting their first-quarter earnings this week.
Facebook Inc is expected to report a rise in first-quarter revenue due to demand for online advertisements during the pandemic, while Apple Inc is expected to post a more than 32% jump in second-quarter revenue, driven by huge demand for its 5G iPhones.
Shares of Facebook rose 2.0%, while Apple fell 0.2%.
At 6:59 a.m. ET, Dow e-minis were down 35 points, or 0.1%, S&P 500 e-minis were up 4.25 points, or 0.1%, and Nasdaq 100 e-minis were down 14.75 points, or 0.11%.
U.S. President Joe Biden is expected to unveil a sweeping $1.8 trillion package for families and education in his first joint speech to Congress, senior White House officials say.",https://www.reuters.com/article/us-usa-stocks/dow-nasdaq-futures-drop-after-mixed-tech-earnings-fed-meeting-eyed-idUSKBN2CF1I9
19,Dollar drifts higher before Fed decision,2021-04-28T11:26:46Z,The U.S. dollar drifted higher on Wednesday as investors moved to the sidelines ahead of a U.S. Federal Reserve policy statement and a speech by Joe Biden later in the day where the U.S. president is set to announce more stimulus plans.,"LONDON (Reuters) - The U.S. dollar drifted higher on Wednesday as investors moved to the sidelines ahead of a U.S. Federal Reserve policy statement and a speech by Joe Biden later in the day where the U.S. president is set to announce more stimulus plans.
FILE PHOTO: A U.S. dollar note is seen in front of a stock graph in this November 7, 2016 picture illustration. REUTERS/Dado Ruvic/Illustration/File Photo
Though the greenback recovered from a one-month low hit earlier this week, investors expect the U.S. central bank to maintain its policy settings and Fed Chairman Jerome Powell is seen as likely to repeat his dovish message.
While currency markets were generally calm, signs of nervousness were evident in the bond markets where yields on 10-year U.S. Treasury notes rose above 1.60% after tepid auction results. [US/]
With the consensus broadly that the Fed will remain on hold, any small shift in rhetoric could trigger an outsized move in markets.
The dollar index rose 0.2% at 91.047, bouncing from Monday’s low of 90.679, its weakest level since March 3, though investors were not convinced a recent downtrend had ended.
“The Fed has been fighting a rearguard action against calls for higher rates in the face of extremely strong data and the prospects of more stimulus, and most likely they will keep the same phrasing as before,” said John Marley, CEO of forexxtra, a London-based FX consultancy.
Investors’ inflation expectations, measured by the break-even inflation rate calculated from U.S. inflation-linked bonds, rose above 2.40% on Tuesday, the highest level since 2013.
The euro slipped 0.2% to $1.2070, off Monday’s two-month high of $1.2117.
The dollar stood at 108.97 yen, having jumped 0.59% overnight and extending its recovery from a seven-week low of 107.48 touched last week, in tandem with rises in U.S. bond yields.
Biden is expected to roll out a plan to raise taxes on the wealthiest Americans, including the largest-ever increase in levies on investment gains, in order to fund about $1 trillion in childcare and other social spending.
Elsewhere, the Australian dollar dropped 0.3% to $0.77415 after the country’s consumer price index came in weaker than expected.",https://www.reuters.com/article/global-forex/forex-dollar-drifts-higher-before-fed-decision-idUSL4N2ML3J2
20,"US STOCKS-Dow, Nasdaq futures drop after mixed tech earnings; Fed meeting eyed",2021-04-28T11:23:54Z,"Futures tracking the Dow and the Nasdaq fell on Wednesday after a mixed batch of earnings from big technology companies, while investors kept a close watch on the U.S. Federal Reserve, which is expected to stick to its promise of keeping monetary policy loose.","(For a Reuters live blog on U.S., UK and European stock markets, click LIVE/ or type LIVE/ in a news window.)
* Futures: Dow down 0.10%, S&P up 0.10%, Nasdaq off 0.11%
April 28 (Reuters) - Futures tracking the Dow and the Nasdaq fell on Wednesday after a mixed batch of earnings from big technology companies, while investors kept a close watch on the U.S. Federal Reserve, which is expected to stick to its promise of keeping monetary policy loose.
Microsoft Corp met quarterly sales expectations and beat profit estimates, but its shares fell 2.4% in premarket trading on skepticism about one-off benefits included in the results and high hopes after a year-long rally.
Google parent Alphabet Inc jumped 5.2% on reporting record profit for the second consecutive quarter and a $50 billion share buyback but warned a surge in usage and ad sales during the pandemic may slow as people resume in-person activities.
Biotech Amgen Inc fell 3.6% as it said its first-quarter sales and profit fell due to a 7% drop in its net drug prices and a hit from the COVID-19 pandemic.
Meanwhile, the U.S. central bank’s policy statement, due to be released at 2 p.m. EDT, is expected to largely follow the mold established in December, when the Fed said it would not change monetary policy until there had been “substantial further progress” in meeting its maximum employment and 2% inflation goals.
The benchmark 10-year Treasury yield rose to its highest in more than two weeks.
Some of the top U.S. companies, including Boeing Co, Qualcomm Inc, Caterpillar Inc and Exxon Mobil Corp, are reporting their first-quarter earnings this week.
Facebook Inc is expected to report a rise in first-quarter revenue due to demand for online advertisements during the pandemic, while Apple Inc is expected to post a more than 32% jump in second-quarter revenue, driven by huge demand for its 5G iPhones.
Shares of Facebook rose 2.0%, while Apple fell 0.2%.
At 6:59 a.m. ET, Dow e-minis were down 35 points, or 0.1%, S&P 500 e-minis were up 4.25 points, or 0.1%, and Nasdaq 100 e-minis were down 14.75 points, or 0.11%.
U.S. President Joe Biden is expected to unveil a sweeping $1.8 trillion package for families and education in his first joint speech to Congress, senior White House officials say. (Reporting by Shivani Kumaresan in Bengaluru; Editing by Anil D’Silva)",https://www.reuters.com/article/usa-stocks/us-stocks-dow-nasdaq-futures-drop-after-mixed-tech-earnings-fed-meeting-eyed-idUSL4N2ML39W
21,FOREX-Dollar drifts higher before Fed decision,2021-04-28T11:19:29Z,The U.S. dollar drifted higher on Wednesday as investors moved to the sidelines ahead of a U.S. Federal Reserve policy statement and a speech by Joe Biden later in the day where the U.S. president is set to announce more stimulus plans.,"The U.S. dollar drifted higher on Wednesday as investors moved to the sidelines ahead of a U.S. Federal Reserve policy statement and a speech by Joe Biden later in the day where the U.S. president is set to announce more stimulus plans. Though the greenback recovered from a one-month low hit earlier this week, investors expect the U.S. central bank to maintain its policy settings and Fed Chairman Jerome Powell is seen as likely to repeat his dovish message.
While currency markets were generally calm, signs of nervousness were evident in the bond markets where yields on 10-year U.S. Treasury notes rose above 1.60% after tepid auction results. With the consensus broadly that the Fed will remain on hold, any small shift in rhetoric could trigger an outsized move in markets.
The dollar index rose 0.2% at 91.047, bouncing from Monday's low of 90.679, its weakest level since March 3, though investors were not convinced a recent downtrend had ended. ""The Fed has been fighting a rearguard action against calls for higher rates in the face of extremely strong data and the prospects of more stimulus, and most likely they will keep the same phrasing as before,"" said John Marley, CEO of forexxtra, a London-based FX consultancy.
Investors' inflation expectations, measured by the break-even inflation rate calculated from U.S. inflation-linked bonds, rose above 2.40% on Tuesday, the highest level since 2013. The euro slipped 0.2% to $1.2070, off Monday's two-month high of $1.2117.
The dollar stood at 108.97 yen, having jumped 0.59% overnight and extending its recovery from a seven-week low of 107.48 touched last week, in tandem with rises in U.S. bond yields. Biden is expected to roll out a plan to raise taxes on the wealthiest Americans, including the largest-ever increase in levies on investment gains, in order to fund about $1 trillion in childcare and other social spending.
Elsewhere, the Australian dollar dropped 0.3% to $0.77415 after the country's consumer price index came in weaker than expected.
(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",https://www.devdiscourse.com/article/business/1552279-forex-dollar-drifts-higher-before-fed-decision
