id,sentence
31,"In Powell's press conference, investors will be listening closely for clues on whether the Fed has moved any closer to ending its campaign of rate hikes as it works to slow down inflation."
32,"In 2022, the Fed raised interest rates by a cumulative 4.25%, its most aggressive annual campaign since the early 1980s."
33,"Federal Reserve Board Chairman Jerome Powell holds a news conference following the announcement that the Federal Reserve raised interest rates by half a percentage point, at the Federal Reserve Building in Washington, U.S., December 14, 2022."
34,"REUTERS/Evelyn Hockstein
 ""Fed Chair Powell will need to acknowledge encouraging inflation data that's come in,"" Wilmington Trust chief economist Luke Tilley told Yahoo Finance last week."
35,"""This is not a one off."
36,"We have had had three months of encouraging data."""
37,"Tilley thinks despite encouraging inflation data, the Fed will use hawkish language on Wednesday because officials don't want financial conditions to loosen too much and are still watching wages."
38,"""Powell wants to stay the course and do no harm,"" he said."
39,"Click here for the latest economic news and economic indicators to help you in your investing decisions
 Read the latest financial and business news from Yahoo Finance
 Download the Yahoo Finance app for Apple or Android
 Follow Yahoo Finance on Twitter, Facebook, Instagram, Flipboard, LinkedIn, and YouTube
 
 
 Federal Reserve Chairman Jerome Powell is expected to announce a quarter point increase on the benchmark interest rate on Wednesday following the first policy meeting of the year for the U.S. Federal Reserve."
40,"1/2
 Jerome Powell, chairman of the Federal Reserve, is known to be predictably measured in his policy statements."
41,"File photo by Brendan Smialowski/UPI | License Photo
 Feb. 1 (UPI) -- Federal Reserve Chairman Jerome Powell is expected to announce a quarter point increase on the benchmark interest rate Wednesday following the first policy meeting of the year for the U.S. Federal Reserve."
42,"Wall Street braced for a 0.25-point rate increase after the nation's central bank took more aggressive moves on interest over the past year, increasing rates by half a point in December, preceded by four other 0.75-point rate hikes due to persistent inflation."
43,"Advertisement
 Inflation has slowed and the stock market has looked resilient for several months, with many economists crediting the Fed's recent actions as several key economic indicators show inflation easing after peaking last October."
44,"The Dow Jones Industrial Average was down by more than 200 points Wednesday in anticipation of the 2 p.m. announcement, followed by a 2:30 p.m. press conference with Powell, who was not expected to provide any new economic forecasts for the nation."
45,"Advertisement
 Wary investors were expecting a less severe hike this time around, which would put the federal funds rate target at 4.5% to 4.75%, up from the current range of 4.25% to 4.5%."
46,"A year ago, the benchmark rate was near zero."
47,Wednesday's move also would amount to the smallest rate hike by the Fed since last March.
48,"At the last central bank meeting in December, the Fed raised interest rates by another half a percentage point, bringing the benchmark interest rate to the highest point in 15 years."
49,"At the time, the panel of governors projected interest rates would climb above 5% and remain there for all of 2023."
50,"Previously, several central bank officials indicated the pace of interest rate hikes would slow as the economy begins to settle from the current conditions."
51,"""There appears to be little turbulence ahead, so I currently favor a 25-basis-point increase at the FOMC's next meeting at the end of this month,"" Fed Governor Chris Waller said earlier this month."
52,"For now, inflation remains well above the Fed's 2% target rate but has shown some signs of weakening in recent months, with government data showing a year-over-year drop in inflation in December, which was the slowest rate of increase in more than a year."
53,"Advertisement
 In another good sign, the Wholesale Producer Price Index inflation dropped by 0.5% in December, and PPI inflation was 6.2% in 2022 compared to 10% in 2021, according to the U.S. Bureau of Labor Statistics."
54,And almost half of that wholesale inflation decrease was from a 13.4% drop in gasoline prices.
55,"Federal data published last week on personal income and spending showed some of the inflationary strains are starting to catch up with consumers, though it's unlikely the world's largest economy will experience a major recession."
56,"The Bureau of Economic Analysis, part of the Commerce Department, reported personal income increased by 0.2% in December to $49.6 billion, disposable income increased by 0.3% to $49.2 billion, but spending took a hit, declining by 0.2% from November levels to $41.6 billion."
57,"Financial experts said the latest economic data might lead the Fed to acknowledge that inflation was finally slowing and the economy is showing signs of stabilizing, but Powell was also known to be predictably measured in his words to head off volatility on Wall Street."
58,"""Fed Chair Powell will need to acknowledge encouraging inflation data that's come in,"" said Wilmington Trust chief economist Luke Tilley."
59,"""This is not a one off."
60,"We have had had three months of encouraging data."""
61,"Advertisement
 Some insiders said they believed the central bank would keep this latest hike in place for the remainder of the year, while other insiders said they would be listening for any indication of when the Fed could potentially scrap the ongoing rate increases down the road."
62,"""There could be one last hawkish sting in the tail,"" said Paul Ashworth, chief U.S. economist at Capital Economics."
63,"""We expect [Wednesday's] statement to maintain the language that 'ongoing increases' (emphasis on the plural) in rates will be required and, to counter the recent easing in financial conditions, forward guidance could be added that commits to leaving rates at elevated levels for some time."""
64,"Still, across the wider landscape of the American economy there remained many other troubling signs."
65,Several big tech giants have announced massive layoffs in recent months while consumer spending ability has been decimated by the high price of gas and utilities.
66,"Consumer-level inflation is cooling off from the double-digit levels that gripped the U.S. economy during summer 2022, but prices, particularly at the grocery store, remain stubbornly high, with eggs in particular experiencing an exponential gain in prices at the retail level."
67,The core consumer price index -- which tracks longterm inflation but excludes food and energy costs -- grew by 0.3% in December after increasing 0.2% the previous month.
68,"Advertisement
 Spending in November improved by 0.1% from October levels, suggesting inflationary pressures were mounting for consumers."
69,"In their first meeting of the year, Federal Reserve officials are widely expected to raise rates by a quarter point, a smaller increase than in recent meetings."
70,"But what they say about their next moves is more important for consumers, businesses and markets."
71,"Credit card rates are closely linked to the Fed’s actions, so consumers with revolving debt can expect to see those rates rise."
72,"As the Federal Reserve has lifted its key interest rate several times over the past year, Americans have seen the effects on both sides of the household ledger: Savers benefit from higher yields, but borrowers pay more."
73,"Here’s how it works:
 Credit Cards
 Credit card rates are closely linked to the Fed’s actions, so consumers with revolving debt can expect to see those rates rise, usually within one or two billing cycles."
74,"The average credit card rate was 19.9 percent as of Jan. 25, according to Bankrate.com, up from around 16 percent in March last year, when the Fed began its series of rate increases."
75,"Car Loans
 Car loans tend to track the five-year Treasury note, which is influenced by the Fed’s key rate — but that’s not the only factor that determines how much you’ll pay."
76,"A borrower’s credit history, the type of vehicle, loan term and down payment are all baked into that rate calculation."
77,"The average interest rate on new-car loans was 6.5 percent in the fourth quarter last year, according to Edmunds, up from 4.1 percent in the same period a year earlier."
78,"Student Loans
 Whether the rate increase will affect your student loan payments depends on the type of loan you have."
79,"The rate for current federal student loan borrowers — many of whom will see up to $20,000 in loans canceled under a Department of Education program, subject to legal challenges — aren’t affected because those loans carry a fixed rate set by the government."
80,"But new batches of federal loans are priced each July, based on the 10-year Treasury bond auction in May."
81,"Rates on those loans have already jumped: Borrowers with federal undergraduate loans disbursed after July 1 (and before July 1, 2023) will pay 4.99 percent, up from 3.73 percent for loans disbursed the year-earlier period."
82,Borrowers of private student loans should also expect to pay more: Both fixed- and variable-rate loans are linked to benchmarks that track the federal funds rate.
83,Those increases usually show up within a month.
84,"Mortgages
 Rates on 30-year fixed mortgages don’t move in tandem with the Fed’s benchmark rate, but instead generally track the yield on 10-year Treasury bonds, which are influenced by a variety of factors, including expectations around inflation, the Fed’s actions and how investors react to all of it."
85,"After climbing above 7 percent in November, for the first time since 2002, mortgage rates had fallen to 6.13 percent in the week through Jan. 26, according to Freddie Mac."
86,The average rate for an identical loan was 3.55 percent the same week in 2021.
87,Other home loans are more closely tethered to the Fed’s move.
88,Home equity lines of credit and adjustable-rate mortgages — which each carry variable interest rates — generally rise within two billing cycles after a change in the Fed’s rates.
89,"Savings Vehicles
 Savers seeking a better return on their money will have an easier time — yields have been rising, but not uniformly."
90,"An increase in the Fed’s key rate often means banks will pay more interest on their deposits, though it doesn’t always happen right away."
91,"They tend to raise their rates when they want to bring more money in — many banks already had plenty of deposits, but that may be changing at some institutions."
92,"Primis Bank, for example, recently introduced online savings and checking accounts with a 5.03 percent rate."
93,"But rates at many of the larger online banks — including Ally, American Express, Capital One, Discover and Marcus — were still 3.3 percent, according to Ken Tumin, founder of DepositAccounts.com, part of LendingTree."
94,"“I expect some more upward movement after today’s Fed rate hike,” Mr. Tumin said, “but it appears online banks are generally not in a rush to hike their deposit rates now.”
 Rates on certificates of deposit, which tend to track similarly dated Treasury securities, have been ticking higher."
95,The average one-year C.D.
96,"at online banks was 4.4 percent at the start of January, up from 0.5 percent a year earlier, according to DepositAccounts.com."
97,"Federal Reserve Chairman Jerome Powell will speak with the press following the conclusion of the Federal Open Market Committee meeting, which is expected to result in a quarter-point rate increase, the smallest hike in almost a year."
98,"The expected increase is the eighth in a series begun in March 2022 aimed at curbing high inflation.…
 Federal Reserve Chairman Jerome Powell will speak with the press following the conclusion of the Federal Open Market Committee meeting, which is expected to result in a quarter-point rate increase, the smallest hike in almost a year."
99,The expected increase is the eighth in a series begun in March 2022 aimed at curbing high inflation.
100,"Inflation as measured by the Consumer Price Index trended slightly downward to 6.5 percent in December 2022, although it remains considerably higher than pre-pandemic figures, and far short of the Fed’s goal of two percent."
101,"The rate increases are meant to slow the economy, which in turn should lower consumer prices."
102,"But they come with the risk of dragging activity down too far, potentially spurring a recession."
103,The press conference is at 2:30 p.m.
104,ET.
105,Watch the live video above.
106,"U.S. job openings rose to 11 million in December, delivering a setback to the Federal Reserve's effort to cool a hot job market."
107,"Paul Wiseman , The Associated Press
 WASHINGTON (AP) — U.S. job openings rose to 11 million in December, delivering a setback to the Federal Reserve's effort to cool a hot job market."
108,"Openings were up from 10.44 million in November and were the highest since July, according to data released Wednesday by the Labor Department."
109,Economists had expected job openings to drop slightly in December.
110,"For 18 straight months, employers have posted at least 10 million openings — a level never reached before 2021 in Labor Department data going back to 2000."
111,The number of openings in December meant that there were about two vacancies for every unemployed American.
112,"Employers hired 6.17 million workers in December, up from 6.03 million in November."
113,"Still, layoffs and discharges blipped up to 1.47 million in December from 1.42 million in November."
114,And the number of Americans quitting their jobs — a sign they have confidence they can find a better opportunities elsewhere — fell slightly in December.
115,"Hotels, restaurants and bars accounted for more than 70% of the December increase in job openings."
116,The American job market has been surprisingly resilient throughout this period of economic uncertainty.
117,"Employers created 375,000 jobs a month in 2022 — second most in Labor Department records dating back to 1940 — and likely added another 185,000 last month, according to a survey of forecasters by the data firm FactSet."
118,January's hiring numbers come out Friday.
119,"Hiring has remained strong even in the face of rising interest rates, which can increase costs for businesses."
120,"Combating inflation that last year hit a four-decade high, the Federal Reserve has hiked its benchmark rate seven times since March and is expected to announce another rate hike later Wednesday."
121,Fed policymakers are aiming for a soft landing — slowing the economy enough to contain inflation without causing much economic pain.
122,One hope was that that employers would cut job openings — and ease upward pressure on wages that can feed inflation — and without actually cutting many jobs.
123,"“With Fed officials hoping for signs of slowing hiring to support wage growth deceleration, every data point matters,'' said Matthew Martin, U.S. economist at Oxford Economics."
124,“The December report unfortunately offered the opposite ... showcasing the stubborn resiliency of the labor market.''
125,Many economists believe the Fed rate hikes will slow the economy enough to cause a recession later this year.
126,"TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
127,"TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
128,"The S&P/TSX composite index was down 104.18 points at 20,663.20."
129,"In New York, the Dow Jones industrial average was down 256.31 points at 33,829.73."
130,"The S&P 500 index was down 12.01 points at 4,064.59, while the Nasdaq composite was down 28.03 points at 11,556.52."
131,The Canadian dollar traded for 75.02 cents US compared with 74.91 cents US on Tuesday.
132,The March crude contract was down 69 cents at US$78.18 per barrel and the March natural gas contract was down 12 cents at US$2.56 per mmBTU.
133,"The April gold contract was up US$1.40 at US$1,946.70 an ounce and the March copper contract was down eight cents at US$4.15 a pound."
134,"This report by The Canadian Press was first published Feb. 1, 2023."
135,"Companies in this story: (TSX:GSPTSE, TSX:CADUSD=X)
 The Canadian Press
 
 
 TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
136,"TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
137,"The S&P/TSX composite index was down 104.18 points at 20,663.20."
138,"In New York, the Dow Jones industrial average was down 256.31 points at 33,829.73."
139,"The S&P 500 index was down 12.01 points at 4,064.59, while the Nasdaq composite was down 28.03 points at 11,556.52."
140,The Canadian dollar traded for 75.02 cents US compared with 74.91 cents US on Tuesday.
141,The March crude contract was down 69 cents at US$78.18 per barrel and the March natural gas contract was down 12 cents at US$2.56 per mmBTU.
142,"The April gold contract was up US$1.40 at US$1,946.70 an ounce and the March copper contract was down eight cents at US$4.15 a pound."
143,"This report by The Canadian Press was first published Feb. 1, 2023."
144,"Companies in this story: (TSX:GSPTSE, TSX:CADUSD=X)
 The Canadian Press
 
 
 TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
145,"TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
146,"TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
147,"The S&P/TSX composite index was down 104.18 points at 20,663.20."
148,"In New York, the Dow Jones industrial average was down 256.31 points at 33,829.73."
149,"The S&P 500 index was down 12.01 points at 4,064.59, while the Nasdaq composite was down 28.03 points at 11,556.52."
150,The Canadian dollar traded for 75.02 cents US compared with 74.91 cents US on Tuesday.
151,The March crude contract was down 69 cents at US$78.18 per barrel and the March natural gas contract was down 12 cents at US$2.56 per mmBTU.
152,"The April gold contract was up US$1.40 at US$1,946.70 an ounce and the March copper contract was down eight cents at US$4.15 a pound."
153,"This report by The Canadian Press was first published Feb. 1, 2023."
154,"Companies in this story: (TSX:GSPTSE, TSX:CADUSD=X)
 The Canadian Press
 
 
 TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
155,"TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
156,"The S&P/TSX composite index was down 104.18 points at 20,663.20."
157,"In New York, the Dow Jones industrial average was down 256.31 points at 33,829.73."
158,"The S&P 500 index was down 12.01 points at 4,064.59, while the Nasdaq composite was down 28.03 points at 11,556.52."
159,The Canadian dollar traded for 75.02 cents US compared with 74.91 cents US on Tuesday.
160,The March crude contract was down 69 cents at US$78.18 per barrel and the March natural gas contract was down 12 cents at US$2.56 per mmBTU.
161,"The April gold contract was up US$1.40 at US$1,946.70 an ounce and the March copper contract was down eight cents at US$4.15 a pound."
162,"This report by The Canadian Press was first published Feb. 1, 2023."
163,"Companies in this story: (TSX:GSPTSE, TSX:CADUSD=X)
 The Canadian Press
 
 
 TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
164,"TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
165,"The S&P/TSX composite index was down 104.18 points at 20,663.20."
166,"In New York, the Dow Jones industrial average was down 256.31 points at 33,829.73."
167,"The S&P 500 index was down 12.01 points at 4,064.59, while the Nasdaq composite was down 28.03 points at 11,556.52."
168,The Canadian dollar traded for 75.02 cents US compared with 74.91 cents US on Tuesday.
169,The March crude contract was down 69 cents at US$78.18 per barrel and the March natural gas contract was down 12 cents at US$2.56 per mmBTU.
170,"The April gold contract was up US$1.40 at US$1,946.70 an ounce and the March copper contract was down eight cents at US$4.15 a pound."
171,"This report by The Canadian Press was first published Feb. 1, 2023."
172,"Companies in this story: (TSX:GSPTSE, TSX:CADUSD=X)
 The Canadian Press
 
 
 TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
173,"TORONTO — Losses in the energy sector helped lead Canada's main stock index lower in late-morning trading as it fell more than 100 points, while U.S. markets also fell ahead of the U.S. Federal Reserve's latest interest rate decision this afternoon."
174,"The S&P/TSX composite index was down 104.18 points at 20,663.20."
175,"In New York, the Dow Jones industrial average was down 256.31 points at 33,829.73."
176,"The S&P 500 index was down 12.01 points at 4,064.59, while the Nasdaq composite was down 28.03 points at 11,556.52."
177,The Canadian dollar traded for 75.02 cents US compared with 74.91 cents US on Tuesday.
178,The March crude contract was down 69 cents at US$78.18 per barrel and the March natural gas contract was down 12 cents at US$2.56 per mmBTU.
179,"The April gold contract was up US$1.40 at US$1,946.70 an ounce and the March copper contract was down eight cents at US$4.15 a pound."
180,"This report by The Canadian Press was first published Feb. 1, 2023."
181,"Companies in this story: (TSX:GSPTSE, TSX:CADUSD=X)
 The Canadian Press
 
 
 If the Federal Reserve really wants to move some of the mountain of cash now residing in its overnight reverse repo facility, technical changes in its rate control toolkit would do the trick, some central bank watchers say."
182,"NEW YORK, Feb 1 (Reuters) - If the Federal Reserve really wants to move some of the mountain of cash now residing in its overnight reverse repo facility, technical changes in its rate control toolkit would do the trick, some central bank watchers say."
183,"The tweaks they envision are not shifts in the federal funds target rate, the central bank’s main tool for influencing the economy to achieve its job and inflation goals."
184,"Instead, it comes down to changing the setting of two other rates relative to the fed funds range in a way that departs from recent practice but could nudge money market funds to seek another home for some of the $2 trillion a day now deposited at the Fed."
185,Those two rates exist to keep the market-driven fed funds rate in the desired range.
186,"One, called the reverse repo rate, sets a floor underneath short-term rates, while another, which pays deposit-taking banks to park cash at the Fed, sets the high end."
187,"The reverse repo facility takes in cash from money market funds and other eligible firms, and currently pays an annualized rate of 4.30% for overnight loans of cash, compared to the current federal funds rate range of between 4.25% and 4.5%."
188,The Fed is widely expected to raise the target rate to 4.5% to 4.75% at Wednesday's Federal Open Market Committee meeting.
189,"If it sticks to recent practice, it will raise the reverse repo and the interest on reserve balances rate, now at 4.4%, by the same 25 basis point increment."
190,"TWEAK NOW OR LATER
 But some Fed watchers say the central bank has a choice, one it could take this week or later."
191,"And if it does do a tweak now, it would be unlike past tweaks."
192,"Those adjustments happened purely to ensure control of the fed funds rate, while this sort of move would speak more directly to bigger monetary policy concerns around managing the size of its $8.5 trillion balance sheet."
193,The reverse repo facility has seen sustained inflows of over $2 trillion per day since last June and has failed to contract as many policymakers expected.
194,"On many days, the facility offers the highest overnight rate available to many firms, so it’s a no brainer for them to skip the private market and park cash at the Fed."
195,"“If [policymakers] wanted a small balance sheet, they could reduce the overnight [reverse repo rate]” relative to the federal funds rate “and that would drive money out of overnight [reverse repo,] drive it into reserves,” which would in turn give them more space to cut the size of their balance sheet, said William English, a finance professor at the Yale School of Management who is formerly a top Federal Reserve staff member."
196,"Given the strong chance of a quarter percentage point increase Wednesday, Bill Nelson, who is also a former top Fed staffer and now serves as chief economist with Bank Policy Institute, said the Fed could once again make the reverse repo rate match the bottom end of the new federal funds rate range, with the interest on reserves rate matching the top."
197,"Doing this change now ""would probably be easier to explain and less newsworthy than making the change at some other time or to some other configuration,” Nelson said."
198,"The Fed has tweaked the relative rate settings several times since adopting its so-called abundant-reserves approach after the financial crisis, and pursuing Nelson’s suggestion would mark the first time since June 2018 that the interest on reserves and reverse repo rates were set to match the upper and lower bounds of the fed funds range."
199,Some in the market fear rate control toolkit tweaks might create unneeded headaches if done too aggressively.
200,"Scott Skyrm, of money market trading firm Curvature Securities, warned that should the Fed straight up hold the reverse repo rate at 4.3%, which would be unlikely, ""it would create a severe dislocation in overnight rates…Imagine $2 trillion entering the repo market over a course of a few days.”
 Instead, Skrym expects the Fed to bump the two rates up by the same amount as the federal funds rate on Wednesday, in line with its recent practice."
201,"Reporting by Michael S. Derby; Editing by Dan Burns and Andrea Ricci
 Our Standards: The Thomson Reuters Trust Principles."
202,"U.S. job openings unexpectedly rose in December, showing demand for labor remains strong despite higher interest rates and mounting fears of a recession, which could keep the Federal Reserve on its policy tightening path."
203,"Summary Job openings increase 572,000 to 11 million in December
 Manufacturing activity slumps further in January
 Private payrolls increase by 106,000 in January
 WASHINGTON, Feb 1 (Reuters) - U.S. job openings unexpectedly rose in December, showing demand for labor remains strong despite higher interest rates and mounting fears of a recession, which could keep the Federal Reserve on its policy tightening path."
204,"There were 1.9 job openings for every unemployed person in December, the Labor Department's monthly Job Openings and Labor Turnover Survey, or JOLTS report, showed on Wednesday."
205,Signs of persistent labor tightness were unlikely to change expectations that the U.S. central bank would further slow the pace of its rate hikes when policymakers concluded a two-day meeting later on Wednesday.
206,"""This could well be the first recession in history without material job losses,"" said Christopher Rupkey, chief economist at FWDBONDS in New York."
207,"""It's a good thing for the Fed that inflation pressures are cooling because the labor market isn't cooling at all."""
208,"Job openings, a measure of labor demand, increased by 572,000 to a five-month high of 11.0 million on the last day of December."
209,Economists polled by Reuters had forecast 10.250 million job openings.
210,"Accommodation and food services led the increase in job openings, with unfilled jobs rising by 409,000."
211,Employment in the industry remains below its pre-pandemic level.
212,"There were 134,000 more openings in retail trade."
213,"Construction, which has been hammered by higher borrowing costs, had 82,000 additional vacancies."
214,The job openings rate up shot to 6.7% from 6.4% in November.
215,Hiring increased to 6.2 million from 6.0 million.
216,The hires rate rose to 4.0% from 3.9% in November.
217,"The gap between job openings and hiring suggests wage growth could remain elevated, though it cooled in the fourth quarter."
218,"JOLTS
 The U.S. central bank is expected to raise its policy rate by 25 basis points on Wednesday."
219,"The Fed last year raised its policy rate by 425 basis points from the near-zero level to a 4.25%-4.50% range, the highest since late 2007."
220,Aggressive monetary policy tightening has left economists expecting a recession by the second half of the year.
221,The housing market has slumped and the downturn in manufacturing is intensifying.
222,A separate report from the Institute for Supply Management (ISM) on Wednesday showed its manufacturing PMI dropped to 47.4 in January from 48.4 in December.
223,The third straight monthly contraction pushed the index to the lowest level since May 2020 and below the 48.7 mark viewed as consistent with a recession in the broader economy.
224,U.S. stocks were trading lower.
225,The dollar fell against a basket of currencies.
226,U.S. Treasury prices rose.
227,"ISM PMI
 LAYOFFS LOW
 Despite the deterioration in conditions, factories did not appear to be laying off workers in large numbers."
228,"That was reinforced by the JOLTS report, which showed layoffs climbing to 1.5 million in December from 1.4 million in November."
229,The layoffs rate edged up to 1.0% from 0.9% in November.
230,Workers also continued to voluntarily quit their jobs in December.
231,"The quits rates, which is viewed as a measure of labor market confidence, was unchanged at 2.7%."
232,"A third report showed private employment increased by 106,000 jobs last month after rising by 253,000 in December, well below economists' expectations for a gain of 178,000."
233,"The ADP National Employment report, however, attributed the weaker-than-expected private payrolls gain to bad weather in mid-January, including flooding in California."
234,"The ADP report, jointly developed with the Stanford Digital Economy Lab, was published ahead of the release on Friday of the Labor Department's more comprehensive and closely watched employment report for January."
235,The ADP report has been a poor predictor of private payrolls in the Labor Department employment report.
236,"""The muted increase in the ADP measure of private payroll employment will add to fears that the malaise in activity has spread to the labor market,"" said Paul Ashworth, chief North America economist at Capital Economics in Toronto."
237,"""We would still urge caution about relying too much on the ADP measure, particularly in January when firms purge payroll records of employees who may not have worked for months."""
238,"According to a Reuters survey of economists, nonfarm payrolls likely increased by 185,000 jobs in January after rising by 223,000 in December."
239,"Reporting by Lucia Mutikani; Editing by Chizu Nomiyama and Paul Simao
 Our Standards: The Thomson Reuters Trust Principles."
240,"The Federal Reserve raised its target interest rate by a quarter of a percentage point on Wednesday, yet continued to promise ""ongoing increases"" in borrowing costs as part of its still unresolved battle against inflation."
241,"NEW YORK, Feb 1 (Reuters) - The Federal Reserve raised its target interest rate by a quarter of a percentage point on Wednesday, yet continued to promise ""ongoing increases"" in borrowing costs as part of its still unresolved battle against inflation."
242,"The decision lifted the benchmark overnight interest rate to a range between 4.50% and 4.75%, a move widely anticipated by investors and flagged by U.S. central bankers ahead of this week's two-day policy session."
243,"MARKET REACTION:
 STOCKS: U.S. stocks fell after the Fed statement, but the Nasdaq recovered, last flat on the day."
244,BONDS: U.S. Treasury yields trimmed losses after the Fed decision; 10-year last down at 3.48%.
245,FOREX: The U.S. dollar pared losses after the Fed statement.
246,"COMMENTS:
 MICHELE RANERI, VICE PRESIDENT AND HEAD OF U.S. RESEARCH AND CONSULTING, TRANSUNION, CHICAGO
 ""This second consecutive lower hike serves as evidence that the Federal Reserve is signaling that significant progress has been made in tamping down inflation and that we have reached a point where rate hikes can be further scaled back."
