id,sentence
21,The longer-end 10-year yield (US10Y) was down 5 basis points to 3.79% while the 2-year yield (US2Y) - which is more rate-sensitive to the Fed's moves - was down 8 basis points to 4.62%.
22,"Meanwhile, the dollar index (DXY) was lower by 0.61% to 102.71."
23,"Turning to active stocks, UnitedHealth (UNH) stock slipped more than 7% and weighed on other managed care providers after the company warned that its medical care ratio - a key metric for health insurers - would come under pressure in Q2."
24,"More on the markets and Fed day
 
 
 Thats when the Federal Reserve will announce its latest move on interest rates after jacking them to their highest levels since 2007 in hopes of getting high inflation under control.The wide expectation on Wall Street is that the Fed will make no move, which would be the first time in more than a year where it hasnt raised rates."
25,"Stocks are drifting Wednesday, as Wall Street waits to hear what the Federal Reserve's latest economy-moving decision will be on interest rates."
26,The S&P 500 was 0.2 per cent higher in morning trading after riding a winning streak to its best level since April 2022.
27,"The Dow Jones Industrial Average was down 89 points, or 0.3 per cent, at 34,123, as of 10:05 a.m. Eastern time, while the Nasdaq composite was 0.2 per cent higher."
28,"Some stocks were making sharp moves, including drops for several health insurers after UnitedHealth Group flagged how many customers were getting knee procedures and other outpatient services done."
29,"That's something that could raise costs for insurers, and UnitedHealth fell 6.9 per cent."
30,Humana dropped 11.6 per cent.
31,"Stocks of companies that make products used in hip replacements and other health procedures, meanwhile, were at the front of the market."
32,"Stryker rose 4.8 per cent per cent, and Boston Scientific gained 3.9 per cent."
33,"But the majority of Wall Street was quiet, with the main event coming later in the afternoon."
34,That's when the Federal Reserve will announce its latest move on interest rates after jacking them to their highest levels since 2007 in hopes of getting high inflation under control.
35,"The wide expectation on Wall Street is that the Fed will make no move, which would be the first time in more than a year where it hasn't raised rates."
36,"Inflation has come down since its peak last summer, and a report Wednesday morning showed price gains at the wholesale level eased in May to the most modest inflation from year-earlier levels since 2020."
37,"Hikes to interest rates take a notoriously long time to take effect, and they can do so in unanticipated and damaging ways."
38,"Already, they've helped lead to three high-profile failures in the US banking system, a monthslong contraction in the manufacturing industry and worries about a possible recession."
39,But many on Wall Street don't expect this to be the end to the Fed's rate hikes.
40,The widespread bet is that it will resume raising rates in July.
41,"Even if it's come down, inflation is still too high for comfort."
42,"It's hurting all kinds of households, particularly those with lower incomes."
43,"It's also giving ammunition to the members of the Fed considered ""hawks,"" or the ones more inclined to keep raising rates, while ""doves"" favor a longer pause."
44,"That's setting the stage for what Gargi Chaudhuri, head of iShares Investment Strategy Americas, calls a ""hawkish skip"" for the Fed this afternoon."
45,"She said that while easing inflation data ""reduces the risk that the Fed may have to keep hiking into the 6% range, the data is not enough to conclude that the Fed will ease anytime soon."""
46,"The federal funds rate is currently in a range of 5 per cent to 5.25 per cent, up from virtually zero early last year."
47,That could also be setting the stage for at least one dissent in the vote by the Fed's policy making committee this afternoon.
48,"If that were to happen, it would be the first since last June, noted Brian Jacobsen, chief economist at Annex Wealth Management."
49,"In the bond market, the yield on the 10-year Treasury fell to 3.79 per cent from 3.82 per cent late Tuesday."
50,It helps set rates for mortgages and other important loans.
51,"The two-year Treasury yield, which moves more on expectations for the Fed, fell to 4.62 per cent from 4.67 per cent."
52,"In stock markets abroad, indexes were modestly higher in Europe and mixed across Asia."
53,"Japan's Nikkei 225 rose 1.5 per cent, continuing a strong run where it's already jumped more than 28 per cent this year."
54,(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)
55,"After inflation cooled, investors are expecting a pause in the Federal Reserve's rate hiking campaign that has pushed interest rates to the highest level since 2007."
56,"It's decision day for the Federal Reserve, and markets are positioned for policymakers to put their interest-rate hiking campaign on ice, for now."
57,Near 10 a.m.
58,"ET, the S&P 500 (^GSPC) was up slightly, while the Dow Jones Industrial Average (^DJI) lost around 0.4%."
59,The technology-heavy Nasdaq Composite (^IXIC).
60,Most of the day's market action is expected to come after Federal Reserve Chairman Jerome Powell begins his press conference later.
61,"Click here for the latest stock market news and in-depth analysis, including events that move stocks
 Read the latest financial and business news from Yahoo Finance
 
 
 NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates."
62,NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates.
63,NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates.
64,The S&P 500 was little changed early Wednesday after riding a winning streak to its best level since April 2022.
65,"The Dow fell 137 points, or 0.4% and the Nasdaq composite slipped 0.1%."
66,"Markets were mostly quiet, with the main event coming later in the afternoon when the Fed will announce its latest move on interest rates."
67,The Fed has jacked up rates to their highest levels since 2007 in hopes of getting inflation under control.
68,THIS IS A BREAKING NEWS UPDATE.
69,AP’s earlier story follows below.
70,Wall Street futures are mixed Wednesday ahead of an interest rate policy decision by the U.S. Federal Reserve and new inflation data.
71,Futures for the Dow fell about 0.1% before the bell and the S&P 500 ticked up 0.2%.
72,A cooler reading on U.S. inflation on Tuesday buoyed hopes the Federal Reserve will announce that it is skipping an interest rate hike after its meeting Wednesday.
73,Wall Street’s benchmark S&P 500 index hit a 14-month high after official data Tuesday showed U.S. consumer inflation eased to 4% over a year earlier in May from the previous month’s 4.9%.
74,It was less than half last June’s peak of 9.1% but still double the Fed’s 2% target.
75,Two Fed board members have said the U.S. central bank should put off a hike while it studies the impact of previous increases.
76,"“The Fed will see this as a window of opportunity to pause,” Clifford Bennett of ACY Securities said in a report."
77,It is hoped that the U.S. economy can avoid a recession even after the Fed raised its benchmark lending rate to a 16-year high to cool economic activity in a bid to extinguish surging inflation.
78,Tuesday’s inflation reading prompted traders to increase bets for the Fed to announce no change to interest rates.
79,"That would be the first monthly meeting in more than a year without a rate hike, though the expectation is for the Fed to resume raising rates in July even if it holds steady this week."
80,Previous rate hikes led to a contraction in manufacturing and three high-profile bank failures.
81,Tech and other high-growth stocks are seen as some of the biggest beneficiaries if the Fed eases off rate hikes.
82,"Many investors came into this year predicting a recession would hit in the third quarter, which is two weeks away."
83,Yet a resilient job market has propped up economic activity.
84,"At midday in Europe, the FTSE 100 in London rose 0.5%, the CAC 40 in Paris gained 0.6% and the DAX in Frankfurt advanced 0.9%."
85,"In Asia, the Shanghai Composite Index lost 0.1% to 3,228.98 while the Nikkei 225 in Tokyo rose 1.5% to 33,502.42."
86,"The Hang Seng in Hong Kong lost less than 0.6% to 19,408.42."
87,"The Kospi in South Korea was off 0.7% at 2,619.08 and Sydney's S&P-ASX 200 gained 0.3% to 7,161.70."
88,"India's Sensex added 0.2% to 63,244.17."
89,New Zealand declined while Singapore and Bangkok advanced.
90,"In energy markets, benchmark U.S. crude rose $1.05 to $70.47 per barrel in electronic trading on the New York Mercantile Exchange."
91,The contract rose $2.30 on Tuesday to $69.42.
92,"Brent crude, the price basis for international oil trading, added $1.18 to $75.47 per barrel in London."
93,It gained $2.45 the previous session to $74.29.
94,The dollar declined to 140.02 yen from Tuesday's 140.29 yen.
95,The euro gained to $1.0807 from $1.0790.
96,"On Tuesday, the S&P 500 rose 0.7%."
97,The Dow gained 0.4% and the Nasdaq composite rallied 0.8%.
98,"—-
 McDonald reported from Beijing; Ott reported from Silver Spring, Md."
99,"Joe Mcdonald And Matt Ott, The Associated Press
 
 
 NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates."
100,NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates.
101,The S&P 500 was little changed early Wednesday after riding a winning streak to its best level since April 2022.
102,"The Dow fell 137 points, or 0.4% and the Nasdaq composite slipped 0.1%."
103,"Markets were mostly quiet, with the main event coming later in the afternoon when the Fed will announce its latest move on interest rates."
104,The Fed has jacked up rates to their highest levels since 2007 in hopes of getting inflation under control.
105,THIS IS A BREAKING NEWS UPDATE.
106,AP’s earlier story follows below.
107,Wall Street futures are mixed Wednesday ahead of an interest rate policy decision by the U.S. Federal Reserve and new inflation data.
108,Futures for the Dow fell about 0.1% before the bell and the S&P 500 ticked up 0.2%.
109,A cooler reading on U.S. inflation on Tuesday buoyed hopes the Federal Reserve will announce that it is skipping an interest rate hike after its meeting Wednesday.
110,Wall Street’s benchmark S&P 500 index hit a 14-month high after official data Tuesday showed U.S. consumer inflation eased to 4% over a year earlier in May from the previous month’s 4.9%.
111,It was less than half last June’s peak of 9.1% but still double the Fed’s 2% target.
112,Two Fed board members have said the U.S. central bank should put off a hike while it studies the impact of previous increases.
113,"“The Fed will see this as a window of opportunity to pause,” Clifford Bennett of ACY Securities said in a report."
114,It is hoped that the U.S. economy can avoid a recession even after the Fed raised its benchmark lending rate to a 16-year high to cool economic activity in a bid to extinguish surging inflation.
115,Tuesday’s inflation reading prompted traders to increase bets for the Fed to announce no change to interest rates.
116,"That would be the first monthly meeting in more than a year without a rate hike, though the expectation is for the Fed to resume raising rates in July even if it holds steady this week."
117,Previous rate hikes led to a contraction in manufacturing and three high-profile bank failures.
118,Tech and other high-growth stocks are seen as some of the biggest beneficiaries if the Fed eases off rate hikes.
119,"Many investors came into this year predicting a recession would hit in the third quarter, which is two weeks away."
120,Yet a resilient job market has propped up economic activity.
121,"At midday in Europe, the FTSE 100 in London rose 0.5%, the CAC 40 in Paris gained 0.6% and the DAX in Frankfurt advanced 0.9%."
122,"In Asia, the Shanghai Composite Index lost 0.1% to 3,228.98 while the Nikkei 225 in Tokyo rose 1.5% to 33,502.42."
123,"The Hang Seng in Hong Kong lost less than 0.6% to 19,408.42."
124,"The Kospi in South Korea was off 0.7% at 2,619.08 and Sydney's S&P-ASX 200 gained 0.3% to 7,161.70."
125,"India's Sensex added 0.2% to 63,244.17."
126,New Zealand declined while Singapore and Bangkok advanced.
127,"In energy markets, benchmark U.S. crude rose $1.05 to $70.47 per barrel in electronic trading on the New York Mercantile Exchange."
128,The contract rose $2.30 on Tuesday to $69.42.
129,"Brent crude, the price basis for international oil trading, added $1.18 to $75.47 per barrel in London."
130,It gained $2.45 the previous session to $74.29.
131,The dollar declined to 140.02 yen from Tuesday's 140.29 yen.
132,The euro gained to $1.0807 from $1.0790.
133,"On Tuesday, the S&P 500 rose 0.7%."
134,The Dow gained 0.4% and the Nasdaq composite rallied 0.8%.
135,"—-
 McDonald reported from Beijing; Ott reported from Silver Spring, Md."
136,"Joe Mcdonald And Matt Ott, The Associated Press
 
 
 NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates."
137,NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates.
138,The S&P 500 was little changed early Wednesday after riding a winning streak to its best level since April 2022.
139,"The Dow fell 137 points, or 0.4% and the Nasdaq composite slipped 0.1%."
140,"Markets were mostly quiet, with the main event coming later in the afternoon when the Fed will announce its latest move on interest rates."
141,The Fed has jacked up rates to their highest levels since 2007 in hopes of getting inflation under control.
142,THIS IS A BREAKING NEWS UPDATE.
143,AP’s earlier story follows below.
144,Wall Street futures are mixed Wednesday ahead of an interest rate policy decision by the U.S. Federal Reserve and new inflation data.
145,Futures for the Dow fell about 0.1% before the bell and the S&P 500 ticked up 0.2%.
146,A cooler reading on U.S. inflation on Tuesday buoyed hopes the Federal Reserve will announce that it is skipping an interest rate hike after its meeting Wednesday.
147,Wall Street’s benchmark S&P 500 index hit a 14-month high after official data Tuesday showed U.S. consumer inflation eased to 4% over a year earlier in May from the previous month’s 4.9%.
148,It was less than half last June’s peak of 9.1% but still double the Fed’s 2% target.
149,Two Fed board members have said the U.S. central bank should put off a hike while it studies the impact of previous increases.
150,"“The Fed will see this as a window of opportunity to pause,” Clifford Bennett of ACY Securities said in a report."
151,It is hoped that the U.S. economy can avoid a recession even after the Fed raised its benchmark lending rate to a 16-year high to cool economic activity in a bid to extinguish surging inflation.
152,Tuesday’s inflation reading prompted traders to increase bets for the Fed to announce no change to interest rates.
153,"That would be the first monthly meeting in more than a year without a rate hike, though the expectation is for the Fed to resume raising rates in July even if it holds steady this week."
154,Previous rate hikes led to a contraction in manufacturing and three high-profile bank failures.
155,Tech and other high-growth stocks are seen as some of the biggest beneficiaries if the Fed eases off rate hikes.
156,"Many investors came into this year predicting a recession would hit in the third quarter, which is two weeks away."
157,Yet a resilient job market has propped up economic activity.
158,"At midday in Europe, the FTSE 100 in London rose 0.5%, the CAC 40 in Paris gained 0.6% and the DAX in Frankfurt advanced 0.9%."
159,"In Asia, the Shanghai Composite Index lost 0.1% to 3,228.98 while the Nikkei 225 in Tokyo rose 1.5% to 33,502.42."
160,"The Hang Seng in Hong Kong lost less than 0.6% to 19,408.42."
161,"The Kospi in South Korea was off 0.7% at 2,619.08 and Sydney's S&P-ASX 200 gained 0.3% to 7,161.70."
162,"India's Sensex added 0.2% to 63,244.17."
163,New Zealand declined while Singapore and Bangkok advanced.
164,"In energy markets, benchmark U.S. crude rose $1.05 to $70.47 per barrel in electronic trading on the New York Mercantile Exchange."
165,The contract rose $2.30 on Tuesday to $69.42.
166,"Brent crude, the price basis for international oil trading, added $1.18 to $75.47 per barrel in London."
167,It gained $2.45 the previous session to $74.29.
168,The dollar declined to 140.02 yen from Tuesday's 140.29 yen.
169,The euro gained to $1.0807 from $1.0790.
170,"On Tuesday, the S&P 500 rose 0.7%."
171,The Dow gained 0.4% and the Nasdaq composite rallied 0.8%.
172,"—-
 McDonald reported from Beijing; Ott reported from Silver Spring, Md."
173,"Joe Mcdonald And Matt Ott, The Associated Press
 
 
 NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates."
174,NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates.
175,The S&P 500 was little changed early Wednesday after riding a winning streak to its best level since April 2022.
176,"The Dow fell 137 points, or 0.4% and the Nasdaq composite slipped 0.1%."
177,"Markets were mostly quiet, with the main event coming later in the afternoon when the Fed will announce its latest move on interest rates."
178,The Fed has jacked up rates to their highest levels since 2007 in hopes of getting inflation under control.
179,THIS IS A BREAKING NEWS UPDATE.
180,AP’s earlier story follows below.
181,Wall Street futures are mixed Wednesday ahead of an interest rate policy decision by the U.S. Federal Reserve and new inflation data.
182,Futures for the Dow fell about 0.1% before the bell and the S&P 500 ticked up 0.2%.
183,A cooler reading on U.S. inflation on Tuesday buoyed hopes the Federal Reserve will announce that it is skipping an interest rate hike after its meeting Wednesday.
184,Wall Street’s benchmark S&P 500 index hit a 14-month high after official data Tuesday showed U.S. consumer inflation eased to 4% over a year earlier in May from the previous month’s 4.9%.
185,It was less than half last June’s peak of 9.1% but still double the Fed’s 2% target.
186,Two Fed board members have said the U.S. central bank should put off a hike while it studies the impact of previous increases.
187,"“The Fed will see this as a window of opportunity to pause,” Clifford Bennett of ACY Securities said in a report."
188,It is hoped that the U.S. economy can avoid a recession even after the Fed raised its benchmark lending rate to a 16-year high to cool economic activity in a bid to extinguish surging inflation.
189,Tuesday’s inflation reading prompted traders to increase bets for the Fed to announce no change to interest rates.
190,"That would be the first monthly meeting in more than a year without a rate hike, though the expectation is for the Fed to resume raising rates in July even if it holds steady this week."
191,Previous rate hikes led to a contraction in manufacturing and three high-profile bank failures.
192,Tech and other high-growth stocks are seen as some of the biggest beneficiaries if the Fed eases off rate hikes.
193,"Many investors came into this year predicting a recession would hit in the third quarter, which is two weeks away."
194,Yet a resilient job market has propped up economic activity.
195,"At midday in Europe, the FTSE 100 in London rose 0.5%, the CAC 40 in Paris gained 0.6% and the DAX in Frankfurt advanced 0.9%."
196,"In Asia, the Shanghai Composite Index lost 0.1% to 3,228.98 while the Nikkei 225 in Tokyo rose 1.5% to 33,502.42."
197,"The Hang Seng in Hong Kong lost less than 0.6% to 19,408.42."
198,"The Kospi in South Korea was off 0.7% at 2,619.08 and Sydney's S&P-ASX 200 gained 0.3% to 7,161.70."
199,"India's Sensex added 0.2% to 63,244.17."
200,New Zealand declined while Singapore and Bangkok advanced.
201,"In energy markets, benchmark U.S. crude rose $1.05 to $70.47 per barrel in electronic trading on the New York Mercantile Exchange."
202,The contract rose $2.30 on Tuesday to $69.42.
203,"Brent crude, the price basis for international oil trading, added $1.18 to $75.47 per barrel in London."
204,It gained $2.45 the previous session to $74.29.
205,The dollar declined to 140.02 yen from Tuesday's 140.29 yen.
206,The euro gained to $1.0807 from $1.0790.
207,"On Tuesday, the S&P 500 rose 0.7%."
208,The Dow gained 0.4% and the Nasdaq composite rallied 0.8%.
209,"—-
 McDonald reported from Beijing; Ott reported from Silver Spring, Md."
210,"Joe Mcdonald And Matt Ott, The Associated Press
 
 
 NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates."
211,NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates.
212,The S&P 500 was little changed early Wednesday after riding a winning streak to its best level since April 2022.
213,"The Dow fell 137 points, or 0.4% and the Nasdaq composite slipped 0.1%."
214,"Markets were mostly quiet, with the main event coming later in the afternoon when the Fed will announce its latest move on interest rates."
215,The Fed has jacked up rates to their highest levels since 2007 in hopes of getting inflation under control.
216,THIS IS A BREAKING NEWS UPDATE.
217,AP’s earlier story follows below.
218,Wall Street futures are mixed Wednesday ahead of an interest rate policy decision by the U.S. Federal Reserve and new inflation data.
219,Futures for the Dow fell about 0.1% before the bell and the S&P 500 ticked up 0.2%.
220,A cooler reading on U.S. inflation on Tuesday buoyed hopes the Federal Reserve will announce that it is skipping an interest rate hike after its meeting Wednesday.
221,Wall Street’s benchmark S&P 500 index hit a 14-month high after official data Tuesday showed U.S. consumer inflation eased to 4% over a year earlier in May from the previous month’s 4.9%.
222,It was less than half last June’s peak of 9.1% but still double the Fed’s 2% target.
223,Two Fed board members have said the U.S. central bank should put off a hike while it studies the impact of previous increases.
224,"“The Fed will see this as a window of opportunity to pause,” Clifford Bennett of ACY Securities said in a report."
225,It is hoped that the U.S. economy can avoid a recession even after the Fed raised its benchmark lending rate to a 16-year high to cool economic activity in a bid to extinguish surging inflation.
226,Tuesday’s inflation reading prompted traders to increase bets for the Fed to announce no change to interest rates.
227,"That would be the first monthly meeting in more than a year without a rate hike, though the expectation is for the Fed to resume raising rates in July even if it holds steady this week."
228,Previous rate hikes led to a contraction in manufacturing and three high-profile bank failures.
229,Tech and other high-growth stocks are seen as some of the biggest beneficiaries if the Fed eases off rate hikes.
230,"Many investors came into this year predicting a recession would hit in the third quarter, which is two weeks away."
231,Yet a resilient job market has propped up economic activity.
232,"At midday in Europe, the FTSE 100 in London rose 0.5%, the CAC 40 in Paris gained 0.6% and the DAX in Frankfurt advanced 0.9%."
233,"In Asia, the Shanghai Composite Index lost 0.1% to 3,228.98 while the Nikkei 225 in Tokyo rose 1.5% to 33,502.42."
234,"The Hang Seng in Hong Kong lost less than 0.6% to 19,408.42."
235,"The Kospi in South Korea was off 0.7% at 2,619.08 and Sydney's S&P-ASX 200 gained 0.3% to 7,161.70."
236,"India's Sensex added 0.2% to 63,244.17."
237,New Zealand declined while Singapore and Bangkok advanced.
238,"In energy markets, benchmark U.S. crude rose $1.05 to $70.47 per barrel in electronic trading on the New York Mercantile Exchange."
239,The contract rose $2.30 on Tuesday to $69.42.
240,"Brent crude, the price basis for international oil trading, added $1.18 to $75.47 per barrel in London."
241,It gained $2.45 the previous session to $74.29.
242,The dollar declined to 140.02 yen from Tuesday's 140.29 yen.
243,The euro gained to $1.0807 from $1.0790.
244,"On Tuesday, the S&P 500 rose 0.7%."
245,The Dow gained 0.4% and the Nasdaq composite rallied 0.8%.
246,"—-
 McDonald reported from Beijing; Ott reported from Silver Spring, Md."
247,"Joe Mcdonald And Matt Ott, The Associated Press
 
 
 NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates."
248,NEW YORK (AP) — Stocks are drifting in early trading on Wall Street as investors wait to hear what the Federal Reserve’s latest decision will be on interest rates.
249,The S&P 500 was little changed early Wednesday after riding a winning streak to its best level since April 2022.
250,"The Dow fell 137 points, or 0.4% and the Nasdaq composite slipped 0.1%."
251,"Markets were mostly quiet, with the main event coming later in the afternoon when the Fed will announce its latest move on interest rates."
252,The Fed has jacked up rates to their highest levels since 2007 in hopes of getting inflation under control.
253,THIS IS A BREAKING NEWS UPDATE.
254,AP’s earlier story follows below.
255,Wall Street futures are mixed Wednesday ahead of an interest rate policy decision by the U.S. Federal Reserve and new inflation data.
256,Futures for the Dow fell about 0.1% before the bell and the S&P 500 ticked up 0.2%.
257,A cooler reading on U.S. inflation on Tuesday buoyed hopes the Federal Reserve will announce that it is skipping an interest rate hike after its meeting Wednesday.
258,Wall Street’s benchmark S&P 500 index hit a 14-month high after official data Tuesday showed U.S. consumer inflation eased to 4% over a year earlier in May from the previous month’s 4.9%.
259,It was less than half last June’s peak of 9.1% but still double the Fed’s 2% target.
260,Two Fed board members have said the U.S. central bank should put off a hike while it studies the impact of previous increases.
261,"“The Fed will see this as a window of opportunity to pause,” Clifford Bennett of ACY Securities said in a report."
262,It is hoped that the U.S. economy can avoid a recession even after the Fed raised its benchmark lending rate to a 16-year high to cool economic activity in a bid to extinguish surging inflation.
263,Tuesday’s inflation reading prompted traders to increase bets for the Fed to announce no change to interest rates.
264,"That would be the first monthly meeting in more than a year without a rate hike, though the expectation is for the Fed to resume raising rates in July even if it holds steady this week."
265,Previous rate hikes led to a contraction in manufacturing and three high-profile bank failures.
266,Tech and other high-growth stocks are seen as some of the biggest beneficiaries if the Fed eases off rate hikes.
267,"Many investors came into this year predicting a recession would hit in the third quarter, which is two weeks away."
268,Yet a resilient job market has propped up economic activity.
269,"At midday in Europe, the FTSE 100 in London rose 0.5%, the CAC 40 in Paris gained 0.6% and the DAX in Frankfurt advanced 0.9%."
270,"In Asia, the Shanghai Composite Index lost 0.1% to 3,228.98 while the Nikkei 225 in Tokyo rose 1.5% to 33,502.42."
271,"The Hang Seng in Hong Kong lost less than 0.6% to 19,408.42."
272,"The Kospi in South Korea was off 0.7% at 2,619.08 and Sydney's S&P-ASX 200 gained 0.3% to 7,161.70."
273,"India's Sensex added 0.2% to 63,244.17."
274,New Zealand declined while Singapore and Bangkok advanced.
275,"In energy markets, benchmark U.S. crude rose $1.05 to $70.47 per barrel in electronic trading on the New York Mercantile Exchange."
276,The contract rose $2.30 on Tuesday to $69.42.
277,"Brent crude, the price basis for international oil trading, added $1.18 to $75.47 per barrel in London."
278,It gained $2.45 the previous session to $74.29.
279,The dollar declined to 140.02 yen from Tuesday's 140.29 yen.
280,The euro gained to $1.0807 from $1.0790.
281,"On Tuesday, the S&P 500 rose 0.7%."
282,The Dow gained 0.4% and the Nasdaq composite rallied 0.8%.
283,"—-
 McDonald reported from Beijing; Ott reported from Silver Spring, Md."
284,"Joe Mcdonald And Matt Ott, The Associated Press
 
 
 BlackRock outlined that the Federal Reserve will keep rates elevated for longer as inflation remains above the the target goal which has been supported by tight labor markets."
285,Learn more.
286,"BlackRock expects the Federal Reserve to keep rates elevated for longer than many expect, as inflation remains above the Fed’s target goal due to wage pressures in tight labor markets."
287,"""We think tight labor markets are driving wage gains and making core inflation sticky – even as the U.S. and European economies have arguably slipped into recession,"" the world’s largest asset manager said in a recent weekly commentary note."
288,"The firm added: ""In particular, the U.S. lacks enough workers to fill job openings, while in Europe, workers have left the private sector for the public sector."
289,"Tight labor markets could squeeze corporate profit margins or force companies to trim workforces to maintain profits."""
290,"BlackRock went on to highlight that these sorts of dynamics can potentially mean broad asset class exposure (SP500), (DJI), (COMP.IND) may not produce the same level of returns as they have compared to the past."
291,"The asset manager also stated the U.S. economy is now in a recession built on certain income-based measures, while the euro region Q1 GDP data established it has dipped into a mild recession."
292,See below a snapshot of 2023’s assets range and year-to-date performance per BlackRock’s note.
293,"More on the Federal Reserve
 
 
 WASHINGTON (AP) — The Federal Reserve, having raised interest rates at the fastest pace in four decades, is poised Wednesday to leave rates alone for the first time in 15 months to allow time to gauge the impact of its aggressive drive to tame inflation."
294,"Yet top Fed officials have made clear that any such…
 WASHINGTON (AP) — The Federal Reserve, having raised interest rates at the fastest pace in four decades, is poised Wednesday to leave rates alone for the first time in 15 months to allow time to gauge the impact of its aggressive drive to tame inflation."
295,Yet top Fed officials have made clear that any such pause may be brief — more of a “skip” — with another rate hike likely as soon as their next meeting in late July.
296,Fed Chair Jerome Powell and other top policymakers have also indicated that they want to assess how much a pullback in bank lending might be weakening the economy.
297,Banks have been slowing their lending — and demand for loans has fallen — as interest rates have risen.
298,Some analysts have expressed concern that the collapse of three large banks last spring could cause nervous lenders to sharply tighten their loan qualifications and worsen the drop in lending.
299,"Economists at Goldman Sachs have estimated, though, that such damage will be modest."
300,"For the Fed, “skipping” a rate hike at this week’s meeting may be the most effective way for Powell to unite a fractious policymaking committee."
301,The 18 committee members appear split between those who favor one or two more rate hikes and those who would like to leave the Fed’s key rate where it is for at least a few months and see whether inflation further moderates.
302,This group is concerned that hiking too aggressively would heighten the risk of causing a deep recession.
303,"A government report Tuesday on inflation offered some ammunition to both camps, with overall price increases sharply slowing but some measures of underlying inflation remaining high."
304,"Consumer prices as a whole rose a modest 4% in May from 12 months earlier, the smallest such rise in more than two years and way below April’s 4.9% annual increase."
305,Yet much of that drop reflected sharply lower gas prices and slowdown in food inflation.
306,"Excluding volatile food and energy costs, uncomfortably high inflation persisted: So-called core prices rose 5.3% year over year, down from 5.5% in April but far above the Fed’s 2% annual target."
