,title,publishedAt,description,content,url
10,Stock market news live updates: Stock futures drift higher as traders brace for Fed decision,2022-05-04T11:39:48Z,"U.S. stock futures opened little changed Tuesday evening, with investors looking ahead to the Federal Reserve's latest monetary policy decision against the backdrop of elevated inflation and a still-tight U.S. labor market. Contracts on the S&P 500 and Nasdaq gained, while Dow futures dipped.","U.S. stock futures edged higher Wednesday morning, with investors looking ahead to the Federal Reserve's latest monetary policy decision against the backdrop of elevated inflation and a still-tight U.S. labor market.
Contracts on the S&P 500, Dow and Nasdaq each rose in pre-market trading. Treasury yields steadied, and the benchmark 10-year yield hovered just below 3%, or near its highest level since late 2018.
Investors are awaiting the Federal Reserve's monetary policy statement and press conference from Chair Jerome Powell later Wednesday afternoon. The central bank is widely expected to raise interest rates by 50 basis points for the first time since 2000. Such a hike would be double the 25 basis-point increase the Fed unleashed in mid-March, which itself had been the first rate hike since 2018. This would bring the target range for the federal funds rate between 0.75% and 1.00%, compared to the current range of between 0.25% and 0.50%.
Expectations for this supersized rate hike have built for weeks now amid market participants, especially given commentary from key Federal Reserve officials appearing to support such a move. Powell said during a public appearance with the International Monetary Fund earlier this month that he believed it would be ""appropriate ... to be moving a little more quickly"" on raising rates, and that 50 basis points were ""on the table"" for May. And the Fed is also expected to use the May meeting to announce the start of quantitative tightening, or rolling assets off the central bank's $9 trillion balance sheet.
Prospects of higher interest rates have stirred up volatility in equity markets, which had grown accustomed over the past two years to ultra-low interest rates and generally easy-money monetary policies. At the same time, however, many pundits have suggested the Fed allowed its pandemic-era supportive policies to run too long, allowing inflation to soar to the fastest rates since the 1980s. And after GDP growth turned negative in the U.S. in the first three months of the year, a lingering question remains whether the Fed will now be able to tighten policies without tipping the economy into a deep downturn.
Story continues
""Because the market has priced in a 50 basis point rate hike at the Federal Reserve's May meeting, the focus will immediately shift to just how many half-point hikes the Fed expects to initiate over the balance of 2022,"" Danielle DiMartino Booth, CEO and chief strategist of Quill Intelligence, wrote in an email Tuesday. ""The Fed would shock markets if it failed to deliver on more aggressive policy via a 50 basis point rate hike on Wednesday.""
""The Federal Reserve's credibility is on the line, given the surge in inflation, which has proved to be anything but transitory,"" Booth added. ""Interest rates are too low and markets have been way too accustomed to almost unlimited liquidity from the Fed's bond purchases. Powell's greatest folly would be to insist that the economy is very strong in the face of overwhelming evidence that it is slowing and slowing fast.""
—
7:39 a.m. ET: Uber posts better-than-expected quarterly results, guidance
Uber (UBER) posted estimates-topping first-quarter results and current-quarter guidance Wednesday morning, with the ride-hailing company signaling it was working through driver shortages while maintaining solid profitability.
Revenue more than doubled during the first quarter to reach $6.9 billion, topping estimates for $6.1 billion, according to Bloomberg-compiled data. Adjusted EBITDA increased to $168 million, also coming in ahead of the $135 million expected. Trips during the first quarter increased by 18% over last year to reach 17.1 billion, underscoring the ongoing recovery in rider demand.
For the current quarter, Uber said it sees gross bookings coming in between $28.5 million and $29.5 billion, and adjusted EBITDA of between $240 million and $270 million.
Uber shares pared losses in early trading following the results. Earlier during the overnight session, Uber shares had slumped in sympathy with Lyft's stock, which slid after the ride-hailing company offered a current-quarter revenue and profit forecast that fell short of analyst expectations.
Uber was previously scheduled to report its quarterly results after market close on Wednesday, but after Lyft's report, ""rescheduled to provide a more timely update on the company’s performance and guidance before the market opens,"" according to a statement.
—
7:29 a.m. ET Wednesday: Stock futures gain
Here's where markets were trading ahead of the opening bell
S&P 500 futures ( ES=F ) : +16.75 points (+0.4%) to 4,186.00
Dow futures ( YM=F ) : +122 points (+0.37%) to 33,155.00
Nasdaq futures ( NQ=F ): +44.75 points (+0.34%) to 13,132.25
Crude ( CL=F ) : +$3.88 (+3.79%) to $106.29 a barrel
Gold ( GC=F ) : -$4.30 (-0.23%) to $1,866.30 per ounce
10-year Treasury (^TNX): +0.4 bps to yield 2.962%
—
6:01 p.m. ET Tuesday: Stock futures open mixed
Here's where markets were trading Tuesday evening:
S&P 500 futures ( ES=F ) : +1.5 points (+0.04%) to 4,170.75
Dow futures ( YM=F ) : -2 points (-0.01%) to 33,031.00
Nasdaq futures (NQ=F): +22.75 points (+0.17%) to 13,110.25
NEW YORK, NEW YORK - APRIL 28: Traders work on the floor of the New York Stock Exchange (NYSE) on April 28, 2022 in New York City. The Dow Jones Industrial Average was up in morning trading as markets continued to move through a period of volatility over inflation concerns and the war in Ukraine. (Photo by Spencer Platt/Getty Images)
—
Emily McCormick is a reporter for Yahoo Finance. Follow her on Twitter.
Read the latest financial and business news from Yahoo Finance
Follow Yahoo Finance on Twitter, Instagram, YouTube, Facebook, Flipboard, and LinkedIn",https://ca.finance.yahoo.com/news/stock-market-news-live-updates-may-4-2022-221335159.html
11,EMERGING MARKETS-Indian shares lead EM lower after surprise RBI rate hike ahead of Fed,2022-05-04T11:25:15Z,"MSCI's index of developing world shares deepened losses in its third straight session of declines, down 0.6%. Indian shares posted their worst session in two months, while the 10-year benchmark bond yield jumped to 7.41%, its highest level since May 2019, after the Reserve Bank of India hiked the key interest rate by 40 basis points in an off-cycle meeting to rein in inflation.","Indian shares slumped 2.3% and yields on the benchmark 10-year bond jumped after a surprise interest rate hike which came just hours ahead of a much-awaited monetary policy decision by the U.S. Federal Reserve.
Emerging markets shares were already jittery ahead of the Fed decision as investors look for clues on its thinking about the future pace of hikes, with a 50 basis point increase already priced in. MSCI's index of developing world shares deepened losses in its third straight session of declines, down 0.6%.
Indian shares posted their worst session in two months, while the 10-year benchmark bond yield jumped to 7.41%, its highest level since May 2019, after the Reserve Bank of India hiked the key interest rate by 40 basis points in an off-cycle meeting to rein in inflation. The rupee briefly hit 76.18 a dollar, before trading back at levels before the decision. It was last at 76.34.
""Looking ahead, further rate hikes look nailed on. After all, the rise in headline inflation (in India) has further to run... We now expect the repo rate to end this year at 5.65%,"" said Shilan Shah, senior India economist at Capital Economics. The impact on the equity market is likely to be negative in the short term, said Sujan Hajra, chief economist at Anand Rathi Securities.
Further curbing risk appetite, the European Union proposed a phased oil embargo on Russia in its sixth sanctions package over Moscow's invasion of Ukraine. The proposal also included sanctions on Russia's top bank and banning its broadcasters from European airwaves. But Russia's rouble jumped to around two-year highs against both the dollar and the euro, supported by strong capital controls. The offshore rouble was at around 66 to the dollar. In Moscow it was at around 68, recovering sharply over two months from its all-time low of 121 per dollar hit in March.
With more sanctions against Russian oil spurring global crude prices, oil-importing countries such as India, the Philippines, and Turkey face more pain. In more central bank news, Pakistan named Murtaza Syed, a deputy governor of the bank as its new chief as the country restarts talks with the International Monetary Fund (IMF) on a stalled $6 billion program.
Syed will take over upon the expiry of the three-year term of incumbent Reza Baqir, Finance Minister Miftah Ismail said on Wednesday. Pakistan markets were closed for Eid-ul-Fitr.
For GRAPHIC on emerging market FX performance in 2022, see http://tmsnrt.rs/2egbfVh For GRAPHIC on MSCI emerging index performance in 2022, see https://tmsnrt.rs/2OusNdX For TOP NEWS across emerging markets
For CENTRAL EUROPE market report, see For TURKISH market report, see
For the RUSSIAN market report, see",https://www.devdiscourse.com/article/business/2025077-emerging-markets-indian-shares-lead-em-lower-after-surprise-rbi-rate-hike-ahead-of-fed
12,Federal Reserve expected to deliver heavy blow to control rising inflation,2022-05-04T11:01:00Z,The Federal Reserve on Wednesday will conclude a two-day policy meeting and is expected to move against surging inflation -- including possibly making its highest interest rate hike in decades.,"1/5
American flags hang outside the New York Stock Exchange on Wall Street in New York City. The policy meeting on Wednesday is expected to deliver the Fed's biggest blow yet against rising inflation in the United States. File Photo by John Angelillo/UPI | License Photo
May 4 (UPI) -- The Federal Reserve on Wednesday will conclude a two-day policy meeting and is expected to move against surging inflation -- including possibly making its highest interest rate hike in decades. The Fed last met in the middle of March when it raised rates by a quarter-point. It was the first time it raised the federal funds rate since 2018 and followed two years of rate decreases and emergency actions to counter the COVID-19 pandemic. Advertisement
At the end of its meeting Wednesday, the Federal Open Markets Committee is expected by many analysts to order a rate hike of a half-point -- which would be its largest single hike in 22 years.
Many investors have said they also expect the Fed to make similar rate increases at each of its next three policy meetings -- in June, July and September.
Advertisement
The move would be the Fed's biggest punch yet against inflation, which rose over the 12 months ending in March by close to 7% -- the steepest clip since 1982.
Last week, the Commerce Department reported that the Personal Consumption Expenditures price index -- a top indicator of inflation -- rose by 6.6% and gross domestic product -- the total output of all goods and services -- shrank unexpectedly by 1.4% when most economists expected modest growth of about 1%.
The Federal Reserve's target range -- the clip by which it prefers to see inflation rise on an annual basis -- is 2%. The gauge in March indicated an inflationary surge at more than three times that rate.
Further, high demand has outpaced what businesses are able to deliver as some employers struggling to find enough workers to operate at normal efficiency.
The Labor Department said on Tuesday that job openings by the end of March reached 11.5 million -- a record -- against about 6.3 million separations. That means there are roughly two open positions for every unemployed adult in the United States.
Advertisement
In addition to hiking interest rates, the Fed is also expected to announce the start of a program to wind down its $9 trillion balance sheet by $95 billion per month, beginning in June.
Federal Reserve Chairman Jerome Powell said this week that the central bank is aiming for what economists call a ""soft landing"" as it seeks to raise interest rates to discourage spending enough to lower inflation without triggering a recession.
""That's our goal,"" he said. ""I don't think you'll hear anyone at the Fed say that's going to be straightforward or easy.""
In order to achieve this, Fed policymakers said at the March meeting that rates would need to rise nearly 2 points this year and even more in 2023. That would require the central bank to hike rates aggressively to start and then monitor the performance of the economy and adjust the pace of increases accordingly, Powell said at the International Monetary Fund forum last month.
""It is appropriate in my view to be moving a little more quickly,"" he said. ""I also think there's something in the idea of a front-end loading whatever accommodation one thinks is appropriate.""
Advertisement
While most expect a half-point increase Wednesday, economists at JPMorgan say there's a 20% chance that the Fed will go for a three-quarter-point hike, but the market did not price in that possibility heading into the meeting.
""It seems like they're dead set on hiking rates enough to kill inflation,"" Jim Caron, chief fixed income strategist on the global fixed income team at Morgan Stanley Investment Management, said according to CNBC. ""But that's the real debate.
""Are they trying to get target inflation by 2024? If they are, the wage inflation is pretty high and that will require even more tightening than the Fed is projecting.""
One thing seems certain -- the Fed will hike rates on Wednesday by some measure. Leaving them unchanged wouldn't do anything to address riding prices in the United States, which President Joe Biden has promised to get control of.
One of the primary drivers of inflation over the past year has been the rising cost of gas. AAA on Wednesday listed a national average of $4.23, which is 2 cents higher than it was Tuesday and about 10 cents higher than a week ago.
Advertisement
For a time in recent weeks, prices at the pump were going down -- the result of improving market conditions and policy actions by President Joe Biden. The ongoing war in Ukraine, and the U.S. embargo of Russian oil, and the onset of the busier summer driving season are causing prices to tick back up.
Rising rates, which would make it more expensive for Americans to take out a loan or carry a balance on a credit card, also raises the interest on buying a home.
Last month, Freddie Mac said that rates for a 30-year fixed-rate mortgage hit an average of more than 5% -- nearly 2% above from where they were a year ago. Home purchases have slowed across the country due to rising mortgage rates, limited inventory and in anticipation of the Fed's rate hike Wednesday.
As a result of the fluid market conditions, sales of existing homes have declined by close to 3%, the National Association of Realtors said according to the most recent data available.
However, in some of the nation's fastest-growing markets, such as New York's Hudson Valley, realtors have reported steady sales.
""In the past two months, interest rates have gone from 3.5% to 5.5%, which is a dramatic increase, and I don't see that that's affecting competition at all,"" Ryan Basten, a broker associate in Ulster County, N.Y., told The Washington Post. ""If it gets to 6, 7 or 8%, then people may have a knee-jerk reaction to that, but I haven't seen it yet.""
Advertisement
Biden is scheduled to make remarks about the Fed's decision on Wednesday afternoon. He will deliver the remarks in the Roosevelt Room of the White House at 2 p.m. EDT, which is the same time the Fed's rate hike will be announced.",https://www.upi.com/Top_News/US/2022/05/04/federal-reserve-inflation-economy-gas-prices/3971651629371/
13,Fed raises interest rates by half a percentage point,2022-05-04T10:21:42Z,The Federal Reserve is attempting to get a handle on the worst inflation America has seen in 40 years.,"New York (CNN Business) The Federal Reserve said Wednesday it is raising interest rates by a half-percentage point to get a handle on the worst inflation America has seen in 40 years.
It's the first time in 22 years that the central bank has hiked rates this much.
In March, it ramped up its benchmark borrowing rate for the first time since late 2018, increasing it by a quarter-percentage point.
The central bank cited high inflation, as well as the strong labor market in its post-meeting statement.
Americans are struggling with rising costs everywhere from the grocery store to the gas pump. And with the Russia-Ukraine conflict still raging, price pressures on food and energy are unlikely to abate any time soon.
Read More",https://edition.cnn.com/2022/05/04/economy/federal-reserve-interest-rate-hike/index.html
14,Bitcoin Rises but Cryptos Are Struggling. The Fed's Rates Decision Looms Large.,2022-05-04T10:20:00Z,Digital assets remain under pressure as the crypto market awaits an interest-rate decision from the Federal Reserve.,"Bitcoin prices rose Wednesday but cryptocurrencies remained under pressure, with the largest digital assets trading on the lower end of their recent ranges ahead of a hotly anticipated decision on interest rates from the Federal Reserve.
The price of Bitcoin was up 1% over the past 24 hours to above $38,900, bouncing higher from a recent low around $37,700. The leading digital asset had fallen four out of the past five days as of Tuesday and was trading on the lower end of its recent range around $40,000. Bitcoin changed...",https://www.barrons.com/articles/bitcoin-prices-cryptocurrencies-federal-reserve-interest-rates-51651659553
15,Corporate Defaults Expected to Inch Higher as Federal Reserve Tightens,2022-05-04T10:00:00Z,The Federal Reserve’s expected interest-rate increase on Wednesday will likely make it more difficult for troubled companies to refinance debt as a long period of ultralow rates comes to a close.,"The Federal Reserve’s expected interest-rate increase on Wednesday will likely make it more difficult for troubled companies to refinance debt as a long period of ultralow rates comes to a close.
Borrowing costs for many junk-rated companies are poised to follow rates higher, which is expected to cause a modest uptick in credit defaults—as well as in potential opportunities for distressed-debt investors. Corporate defaults and bankruptcies have hovered near their lowest rates in decades, the result of near-zero interest rates...",https://www.wsj.com/articles/corporate-defaults-expected-to-inch-higher-as-federal-reserve-tightens-11651658401
16,Derby’s Take: Fed May Seek to Tamp Down Talk of Very Aggressive Rate Rises,2022-05-04T09:30:00Z,"While the Federal Reserve will certainly step up its rate rise campaign Wednesday, analysts don’t expect the central bank to really swing hard at surging inflation with a three quarter percentage point interest rate increase, and anticipate the Fed will try to tamp down on speculation of such a move at future policy meetings.","While the Federal Reserve will certainly step up its rate rise campaign Wednesday, analysts don’t expect the central bank to really swing hard at surging inflation with a three quarter percentage point interest rate increase, and anticipate the Fed will try to tamp down on speculation of such a move at future policy meetings.
For now, there is a broad consensus among forecasters that this week’s Federal Open Market Committee meeting will conclude with a half percentage point increase to the federal-funds target rate range to between 0.75% and 1%. The Fed is also nearly certain to announce a plan to shrink its $9 trillion balance sheet, as part of a two-pronged effort to lower levels of inflation that all of the central bank’s officials consider unacceptably high.",https://www.wsj.com/articles/derbys-take-fed-may-seek-to-tamp-down-talk-of-very-aggressive-rate-rises-11651656600
17,"Arvind Krishna, IBM chairman, elected to Board of Directors of Federal Reserve Bank of New York",2022-05-04T09:12:55Z,"Arvind Krishna, who is Arvind Krishna, Arvind Krishna latest news, Arvind Krishna IBM CEO, Arvind Krishna IBM, Arvind Krishna Twitter, Arvind Krishna Federal Reserve Bank, Arvind Krishna age, Arvind Krishna family, Arvind Krishna net worth, Arvind Krishna photo, Arvind Krishna New York, Arvind Krish","Follow us on Image Source : ANI Arvind Krishna, IBM chairman, elected to Board of Directors of Federal Reserve Bank of New York
Highlights The Federal Reserve Bank of New York works within the Federal Reserve System
It works to foster the safety, soundness and vitality of US economic and financial systems
It is one of 12 regional Reserve Banks which make up the Federal Reserve System
IBM Chairman and Chief Executive Officer Arvind Krishna has been elected to the Board of Directors of the Federal Reserve Bank of New York.
The Federal Reserve Bank of New York on Monday announced that 60-year-old Krishna has been elected as a Class B director, ""representing the public with due but not exclusive consideration to the interests of agriculture, commerce, industry, services, labour, and consumers.""
The New York Fed said in a statement that Krishna will fill the vacancy in the office for the remaining portion of a three-year term ending December 31, 2023.
""In his current and former roles, Krishna has led the building and expansion of new markets for IBM in the cloud, artificial intelligence, blockchain, and quantum computing. He has also played a significant role in the development of innovative IBM products and solutions based on these emerging technologies,"" the statement added.
Krishna, who has an undergraduate degree from the Indian Institute of Technology, Kanpur and a PhD from the University of Illinois at Urbana-Champaign, previously was senior vice president of Cloud and Cognitive Software. He also headed IBM Research and was the general manager of IBM Systems and Technology Group's development and manufacturing organisation.
The Federal Reserve Bank of New York works within the Federal Reserve System and with other public and private sector institutions to foster the safety, soundness and vitality of US economic and financial systems. It is one of 12 regional Reserve Banks which, together with the Board of Governors in Washington, D.C., make up the Federal Reserve System.
The Fed, as the system is commonly called, is an independent governmental entity created by Congress in 1913 to serve as the central bank of the United States.
The Federal Reserve Act of 1913 requires each of the Reserve Banks to operate under the supervision of a board of directors. Each Reserve Bank has nine directors who represent the interests of their Reserve District and whose experience provides the Reserve Banks with a wider range of expertise that helps them fulfill their policy and operational responsibilities, the statement said.
The nine directors of each Reserve Bank are divided evenly by classification: three Class A directors represent the member banks in the district; three Class B directors and Class C directors each represent the interests of the public, it said.
The directors of the Reserve Banks act as an important link between the Federal Reserve and the private sector, ensuring that the Fed's decisions on monetary policy are informed by actual economic conditions, it added.
The New York Fed oversees the Second Federal Reserve District, which includes New York state, the 12 northern counties of New Jersey, Fairfield County in Connecticut, Puerto Rico and the U.S. Virgin Islands.
Though it serves a geographically small area compared with those of other Federal Reserve Banks, the New York Fed is the largest Reserve Bank in terms of assets and volume of activity, according to information on the Fed's website.
(Except for the headline, Indiatvnews.com has not edited the copy)
Also Read | IBM suspends business in Russia; says 'providing critical support to impacted areas'
Latest Business News",https://www.indiatvnews.com/business/news/arvind-krishna-elected-federal-reserve-bank-new-york-board-of-directors-ibm-chairman-2022-05-04-774182
18,Treasury yields rise ahead of big Fed rate decision,2022-05-04T08:35:24Z,"The 10-year U.S. Treasury yield traded at 2.97% on Wednesday morning, with investors anticipating a big Federal Reserve interest rate decision later in the day.","The 10-year U.S. Treasury yield traded at 2.96% on Wednesday morning, slightly off its 3% high, with investors anticipating a big Federal Reserve interest rate decision later in the day. The yield on the benchmark 10-year Treasury note rose less than a basis point to 2.9656% at 4:15 a.m. ET. The yield on the 30-year Treasury bond was relatively flat, trading at 3.0079%.Yields move inversely to prices and 1 basis point is equal to 0.01%.
Treasurys
The 10-year rate crossed the 3% mark on Monday, its highest point since late 2018. The benchmark yield has since eased back, though it remains high. Respondents to the May CNBC Fed Survey expect the U.S. central bank to announce on Wednesday that it will be hiking interest rates by half a percentage point. Nearly three-fifths of respondents also believed that the Fed's aggressive tightening of monetary policy would end in a recession. The Federal Open Market Committee is due to release its policy decision statement at 2 p.m. on Wednesday, with Fed Chairman Jerome Powell then scheduled to hold a press conference at 2:30 p.m. ET. Sunil Krishnan, head of multi-asset funds at Aviva Investors, told CNBC's ""Squawk Box Europe"" on Wednesday that there's a possibility of four 50-basis-point interest rate hikes over the next four central bank meetings. While the size of these hikes might not seem that small in the context of recent history, Krishnan said ""by the standards of longer history, we think it is something the U.S. can manage.""
Ahead of the rate decision, the ADP April Employment Change report is set to come out at 8:15 a.m. ET. March's import and export data is then due out at 8:30 a.m. ET. S&P Global's April purchasing managers' index is scheduled for release at 9:45 a.m. ET, while ISM's April non-manufacturing PMI is due out at 10 a.m. ET. The Russia-Ukraine war also remains a focus for investors, with the European Union having announced plans to sanction Russian oil imports on Wednesday. U.S. President Joe Biden on Tuesday pressed Congress to pass his massive $33 billion Ukraine aid package during a visit to a Lockheed Martin plant in Alabama that manufactures Javelin anti-tank missiles. An auction is scheduled to be held on Wednesday for $30 billion for 119-day bills.",https://www.cnbc.com/2022/05/04/us-bonds-treasury-yields-rise-ahead-of-big-fed-rate-decision.html
19,"Sterling steady near 21-month low ahead of BoE, Fed",2022-05-04T08:29:08Z,"The British pound was little changed on Wednesday, near its lowest level in 21 months, ahead of central bank meetings at the Federal Reserve and Bank of England (BoE).","The British pound was little changed on Wednesday, near its lowest level in 21 months, ahead of central bank meetings at the Federal Reserve and Bank of England (BoE). The BoE policy announcement on Thursday will be the key event for sterling this week, with policymakers expected to raise interest rates for the fourth consecutive meeting, the first such run since 1997.
The pound has weakened in recent weeks on expectations that the BoE may have to slow the pace of tightening as the central bank battles with above-target inflation and a cost-of-living crisis that is showing signs of weighing on economic activity. Shop prices in Britain surged last month at the fastest rate in more than a decade, according to a survey published on Wednesday that spelt further bad news for many households caught in the worsening crisis.
The Fed meanwhile is expected to hike rates by 50 basis points on Wednesday, the first half-percentage point hike in over two decades. ""The worst scenario would be a hawkish FOMC meeting, with still-cautious BoE policy guidance,"" writes OANDA senior market analyst Jeffrey Halley.
""That likely sees GBP/USD testing 1.2200."" At 0812 GMT, sterling was up 0.1% against the U.S. dollar at $1.2508, after hitting its lowest level since July 2020 at $1.2412 last week.
Against the euro, the pound was little changed at 84.12 pence. Sterling traders will also be closely watching local elections on Thursday, with Prime Minister Boris Johnson's Conservative party looking set to suffer losses in London and the north of England.
(This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",https://www.devdiscourse.com/article/business/2024771-sterling-steady-near-21-month-low-ahead-of-boe-fed
20,European stock markets muted as investors wait for Fed,2022-05-04T08:16:15Z,European stock markets are off to a slow start as most investors are preparing for a US interest rate rise when the Federal Reserve meets later today.,"The focus of global stock markets is on US Federal Reserve chairman Jerome Powell ahead of the biggest hike in US interest rates in over two decades. Photo:Tom Williams/Reuters
European stock markets are off to a slow start as most investors are preparing for a US interest rate rise when the Federal Reserve meets later today.
The FTSE 100 (^FTSE) dipped marginally 0.3% to 7,532.95 after opening, while the CAC (^FCHI) shed 0.1% in Paris. In Germany, the DAX (^GDAXI) was down 0.1%.
The London benchmark was dragged down by mining stocks. Rio Tinto (RIO.L) lost over 3% and Anglo American (AAL.L) fell 1.5% after being downgraded by brokers at Liberum. Glencore (GLNCY) also lost ground, falling 1.9% in early trading.
UK investors also have the prospect of a rate rise from the Bank of England tomorrow, with the consensus being that the central bank will raise the interest rate to 1%.
Read more: Bank of England set to hike interest rates to 1% to rein in inflation
HSBC (HSBA.L) gained 0.9%, after it kicked off its planned $1bn share buyback.
Flutter (FLTR.L) jumped to the top of the FTSE 100 despite revealing a £30m hit from safer gambling laws and a slowdown in online betting revenues.
Online fashion retailer Boohoo (BOO.L) dropped 11.6%, as it reported a 28% fall in annual core earnings that reflected significant freight and logistics cost inflation and warned that pandemic-related external factors would continue to impact it this year.
Still, traders are mostly keeping to the sidelines ahead of the US Federal Reserve’s rate decision. The central bank is expected to hike rates by 50 basis points for the first time since the year 2000.
CMC Markets analyst Michael Hewson, in a note, said that a 50 basis point rate rise today would be of no surprise to most in the market, taking the Fed interest rate to 1%.
“This is the least of market expectations, when it comes to what the Fed may well announce today, with an outside chance we might get some members push for a 75bps hike,” the analyst said in a note. “The biggest question will be around the pace of its balance sheet reduction program along with the pace of subsequent rate hikes, with the potential for another 50bps hike to come in June,”
Story continues
He added: “Powell’s comments at the IMF, that the Fed could well go much harder, and a lot quicker on rate hikes has prompted concern that the Fed may well overplay its hand at a time when the global economy looks set for a sustained slowdown, as China continues to lose its battle with COVID.”
Read more: Bumper pay growth in finance fuels earnings inequality in UK
S&P 500 futures (ES=F) were up 0.2% and Dow futures (YM=F) gained 0.1%. Nasdaq futures (NQ=F) were 0. 1% higher as trade began in Europe.
Negative signs from Asian as Hong Kong's Hang Seng (^HSI) fell 1.1%. The Nikkei 225 (^N225) in Tokyo and the Shanghai Composite (000001.SS) are closed for a holiday.
Meanwhile, oil prices pushed higher as the EU outlined plans to phased out imports of Russian crude over the next six months. Brent crude (BZ=F) was trading at $108 a barrel this Wednesday morning.
The ban will cover all Russian oil, seaborne and pipeline, crude and refined, European commission president Ursula von der Leyen said on Wednesday.
She vowed to phase out the supplies in an “orderly fashion”, hitting crude oil within six months and refined products by the end of the year.
Across the pond, the market finished in the green. The S&P 500 (^GSPC) closed 0.4% higher and the tech-heavy Nasdaq (^IXIC) advanced 0.2%. The Dow Jones (^DJI) also made gains, closing 0.2% higher on Tuesday.
Watch: How does inflation affect interest rates?",https://finance.yahoo.com/news/european-markets-investors-fed-ftse-stocks-081615426.html
21,"FTSE 100 Live 04 May: US interest rate set to rise, oil price rises on EU sanctions, new boss at Aston Martin",2022-05-04T08:01:13Z,The focus of global stock markets is on the Federal Reserve ahead of the biggest hike in US interest rates in over two decades.,"Oil price up 2.5%, Admiral and Direct Line shares skid
Brent crude futures are 2.5% higher at $107.66 a barrel as traders react to European moves to ban Russian oil over the next six months and refined fuels by the end of 2022.
The latest sanctions proposed this morning by European Commission president Ursula von der Leyen have added to the industry’s wider supply concerns following figures yesterday showing a surprise drawdown in US inventories.
BP and Shell shares rose 0.5% following Brent’s rise but the FTSE 100 index weakened 22.64 points to 7538.69 in lacklustre trading ahead of tonight’s US Federal Reserve announcement.
Gambling business Flutter Entertainment was the biggest riser, lifting 4% or 360p to 8650p as the Paddy Power owner reported a strong first three months of the year for its US business FanDuel. Shares in rival Entain were boosted 43p to 1535p.
Car insurer Admiral was at the top of fallers board after rival Direct Line Insurance said its motor new business premiums increased by mid-single digits early in January and were flat through the rest of the quarter.
It added: “Across the market, we do not believe this adequately covers the level of claims inflation experienced over the last 18 months.”
Direct Line shares fell 7% or 17.5p to 238p in the FTSE 250 and Admiral dropped 5% or 118p to 2443p.
The FTSE 250 index eased 93.54 points to 20,427.22, although Aston Martin Lagonda shares rose 3% or 26.8p to 872.4p after its first quarter results and change of chief executive.",https://www.standard.co.uk/business/ftse-100-live-04-may-us-interest-rates-federal-reserve-meeting-oil-price-rise-eu-sanctions-aston-martin-chief-executive-b997814.html
22,"FTSE 100 Live 04 May: US interest rate set to rise, ex-Ferrari boss takes helm at Aston Martin",2022-05-04T07:23:04Z,The focus of global stock markets is on the Federal Reserve ahead of the biggest hike in US interest rates in over two decades.,"New boss at Aston Martin, Q1 loss jumps
Aston Martin Lagonda chief executive Tobias Moers is leaving with immediate effect, to be replaced by ex-Ferrari boss Amedeo Felisa.
Canadian billionaire Lawrence Stroll, who is the company’s executive chairman and a major shareholder, said: “Now, there is a need for the business to enter a new phase of growth with a new leadership team and structure to ensure we deliver on our goals.”
He said Felisa, who is already a non-executive director at Aston Martin, had an “excellent track record” and previous experience of leading a major ultra-luxury car manufacturer. Stroll added: “His technical acumen and charisma will be inspirational for the entire company.”
The replacement of Moers after two years in the role came as Aston Martin stuck by 2022 guidance despite a big rise in its first quarter operating loss to £47.7 million.",https://www.standard.co.uk/business/ftse-100-live-04-may-us-interest-rates-federal-reserve-meeting-aston-martin-chief-executive-b997814.html
23,The Fed Is Set to Pull Back Economic Help Rapidly. Is It Too Late?,2022-05-04T07:00:08Z,Federal Reserve officials took a while to recognize that inflation was lasting. The question is whether they can tame it gently now.,"Fed officials cut interest rates to near-zero in March 2020 as state and local economies locked down to slow the coronavirus’s spread at the start of the pandemic. They kept them there until March this year, when they raised rates a quarter point.
But the Fed’s balance-sheet approach has been the more widely criticized policy. The Fed began buying government-backed debt in huge quantities at the outset of the pandemic to calm bond markets. Once conditions settled, it bought bonds at a pace of $120 billion, and continued making purchases even as it became clear that the economy was healing more swiftly than many had anticipated and inflation was high.
Late-2021 and early-2022 bond purchases, which are what critics tend to focus on, came partly because Mr. Powell and his colleagues did not initially think that inflation would become longer lasting. They labeled it “transitory” and predicted that it would fade on its own — in line with what many private-sector forecasters expected at the time.
When supply chain disruptions and labor shortages persisted into the fall, pushing up prices for months on end and driving wages higher, central bankers reassessed. But even after they pivoted, it took time to taper down bond buying, and the Fed made its final purchases in March. Because officials preferred to stop buying bonds before lifting rates, that delayed the whole tightening process.
The central bank was trying to balance risks: It did not want to quickly withdraw support from a healing labor market in response to short-lived inflation earlier in 2021, and then officials did not want to roil markets and undermine their credibility by rapidly reversing course on their balance sheet policy. They did speed up the process in an attempt to be nimble.",https://www.nytimes.com/2022/05/04/business/economy/federal-reserve-inflation-recession.html
